"source","taxonID","scientificNameID","acceptedNameUsageID","parentNameUsageID","originalNameUsageID","nameAccordingToID","namePublishedInID","taxonConceptID","scientificName","acceptedNameUsage","parentNameUsage","originalNameUsage","nameAccordingTo","namePublishedIn","namePublishedInYear","higherClassification","kingdom","phylum","class","order","family","subfamily","genus","subgenus","specificEpithet","infraspecificEpithet","taxonRank","verbatimTaxonRank","scientificNameAuthorship","vernacularName","nomenclaturalCode","taxonomicStatus","nomenclaturalStatus","taxonRemarks","canonicalName"
"GBIF","1416401",NA,NA,"8854",NA,NA,NA,NA,"Rothschildella Enderlein, 1912",NA,NA,NA,NA,"Zool. Anz., 40",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Rhopalopsyllidae",NA,"Rothschildella",NA,NA,NA,"genus",NA,"Enderlein, 1912",NA,NA,"doubtful",NA,NA,"Rothschildella"
"GBIF","1416509",NA,NA,"8854",NA,NA,NA,NA,"Ectinorus Jordan, 1942",NA,NA,NA,NA,"Eos, 18",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Rhopalopsyllidae",NA,"Ectinorus",NA,NA,NA,"genus",NA,"Jordan, 1942",NA,NA,"accepted",NA,NA,"Ectinorus"
"GBIF","10216363",NA,NA,"1419663",NA,NA,NA,NA,"BOLD:ACD4650",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Pygiopsyllidae",NA,"Pygiopsylla",NA,NA,NA,"unranked",NA,NA,NA,NA,"accepted",NA,NA,NA
"GBIF","7045058",NA,NA,"1416709",NA,NA,NA,NA,"Kohlsia graphis graphis",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae",NA,"Kohlsia",NA,"graphis","graphis","subspecies",NA,"(Rothschild, 1909)",NA,NA,"accepted",NA,NA,"Kohlsia graphis graphis"
"GBIF","6194268",NA,NA,"1416709",NA,NA,NA,NA,"Kohlsia graphis erana Traub, 1950",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae",NA,"Kohlsia",NA,"graphis","erana","subspecies",NA,"Traub, 1950",NA,NA,"accepted",NA,NA,"Kohlsia graphis erana"
"GBIF","5051111",NA,"5051110","1418659",NA,NA,NA,NA,"Neopsylla convexa Li, Wang & Wang, 1966",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae",NA,"Neopsylla",NA,"convexa",NA,"species",NA,"Li, Wang & Wang, 1966",NA,NA,"synonym",NA,NA,"Neopsylla convexa"
"GBIF","6193890",NA,NA,"1416446",NA,NA,NA,NA,"Polygenis roberti roberti",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Rhopalopsyllidae",NA,"Polygenis",NA,"roberti","roberti","subspecies",NA,"(Rothschild, 1905)",NA,NA,"accepted",NA,NA,"Polygenis roberti roberti"
"GBIF","6193891",NA,NA,"1416446",NA,NA,NA,NA,"Polygenis roberti tripopsis Guimaraes, 1948",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Rhopalopsyllidae",NA,"Polygenis",NA,"roberti","tripopsis","subspecies",NA,"Guimaraes, 1948",NA,NA,"accepted",NA,NA,"Polygenis roberti tripopsis"
"GBIF","6193892",NA,NA,"1416446",NA,NA,NA,NA,"Polygenis roberti beebei (I.Fox, 1947)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Rhopalopsyllidae",NA,"Polygenis",NA,"roberti","beebei","subspecies",NA,"(I.Fox, 1947)",NA,NA,"accepted",NA,NA,"Polygenis roberti beebei"
"GBIF","6194413",NA,NA,"1419688",NA,NA,NA,NA,"Afristivalius pirloti pirloti",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Stivaliidae",NA,"Afristivalius",NA,"pirloti","pirloti","subspecies",NA,"(Smit, 1958)",NA,NA,"accepted",NA,NA,"Afristivalius pirloti pirloti"
"GBIF","6194414",NA,NA,"1419688",NA,NA,NA,NA,"Afristivalius pirloti angolae (Ribeiro, 1975)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Stivaliidae",NA,"Afristivalius",NA,"pirloti","angolae","subspecies",NA,"(Ribeiro, 1975)",NA,NA,"accepted",NA,NA,"Afristivalius pirloti angolae"
"GBIF","1416575",NA,NA,"8854",NA,NA,NA,NA,"Tetrapsyllus Jordan, 1931",NA,NA,NA,NA,"Novit. Zool., 37",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Rhopalopsyllidae",NA,"Tetrapsyllus",NA,NA,NA,"genus",NA,"Jordan, 1931",NA,NA,"accepted",NA,NA,"Tetrapsyllus"
"GBIF","6194245",NA,"7198681","1416801",NA,NA,NA,NA,"Ceratophyllus sciurorum bolivari Gil Collado, 1948",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae",NA,"Monopsyllus",NA,"sciurorum","bolivari","subspecies",NA,"Gil Collado, 1948",NA,NA,"synonym",NA,NA,"Ceratophyllus sciurorum bolivari"
"GBIF","1416810",NA,"1416809","1416800",NA,NA,NA,NA,"Concavopsylla lucidus Baker, 1904",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae",NA,"Monopsyllus",NA,"lucidus",NA,"species",NA,"Baker, 1904",NA,NA,"synonym",NA,NA,"Concavopsylla lucidus"
"GBIF","6194246",NA,"1416809","1416800",NA,NA,NA,NA,"Ceratophyllus vison reeheri Hubbard, 1954",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae",NA,"Monopsyllus",NA,"vison","reeheri","subspecies",NA,"Hubbard, 1954",NA,NA,"synonym",NA,NA,"Ceratophyllus vison reeheri"
"GBIF","5050937",NA,NA,"5050936",NA,NA,NA,NA,"Ctenophthalmus evidens wilkesi Hubbard, 1963",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae",NA,"Ctenophthalmus",NA,"evidens","wilkesi","subspecies",NA,"Hubbard, 1963",NA,NA,"accepted",NA,NA,"Ctenophthalmus evidens wilkesi"
"GBIF","5050813",NA,"5050811","1418195",NA,NA,NA,NA,"Ctenophthalmus septentrionalis De Meillon, 1940",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae",NA,"Ctenophthalmus",NA,"septentrionalis",NA,"species",NA,"De Meillon, 1940",NA,NA,"synonym",NA,NA,"Ctenophthalmus septentrionalis"
"GBIF","5050812",NA,"5050811","1418195",NA,NA,NA,NA,"Ctenophthalmus isochaetus Wagner, 1930",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae",NA,"Ctenophthalmus",NA,"isochaetus",NA,"species",NA,"Wagner, 1930",NA,NA,"synonym",NA,NA,"Ctenophthalmus isochaetus"
"GBIF","5050819",NA,NA,"5050817",NA,NA,NA,NA,"Ctenophthalmus bogatschevi tatianae Argyropulo, 1936",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae",NA,"Ctenophthalmus",NA,"bogatschevi","tatianae","subspecies",NA,"Argyropulo, 1936",NA,NA,"accepted",NA,NA,"Ctenophthalmus bogatschevi tatianae"
"GBIF","7198594",NA,NA,"5050817",NA,NA,NA,NA,"Ctenophthalmus bogatschevi bogatschevi",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae",NA,"Ctenophthalmus",NA,"bogatschevi","bogatschevi","subspecies",NA,"Wagner & Argyropulo, 1934",NA,NA,"accepted",NA,NA,"Ctenophthalmus bogatschevi bogatschevi"
"GBIF","5050938",NA,NA,"5050936",NA,NA,NA,NA,"Ctenophthalmus evidens elgonensis Jordan, 1938",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae",NA,"Ctenophthalmus",NA,"evidens","elgonensis","subspecies",NA,"Jordan, 1938",NA,NA,"accepted",NA,NA,"Ctenophthalmus evidens elgonensis"
"GBIF","5050736",NA,"5050735","1418195",NA,NA,NA,NA,"Ctenophthalmus lydiae Lewis, 1970",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae",NA,"Ctenophthalmus",NA,"lydiae",NA,"species",NA,"Lewis, 1970",NA,NA,"heterotypic synonym",NA,NA,"Ctenophthalmus lydiae"
"GBIF","5050942",NA,NA,"5050936",NA,NA,NA,NA,"Ctenophthalmus evidens abyssinicus Beaucournu, 1991",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae",NA,"Ctenophthalmus",NA,"evidens","abyssinicus","subspecies",NA,"Beaucournu, 1991",NA,NA,"accepted",NA,NA,"Ctenophthalmus evidens abyssinicus"
"GBIF","4770158",NA,"5050734","1418195",NA,NA,NA,NA,"Typhlopsylla israelicus Lewis, 1970",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae",NA,"Ctenophthalmus",NA,"israelicus",NA,"species",NA,"Lewis, 1970",NA,NA,"synonym",NA,NA,"Typhlopsylla israelicus"
"GBIF","5050816",NA,NA,"5050811",NA,NA,NA,NA,"Ctenophthalmus calceatus tholatus Traub, 1963",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae",NA,"Ctenophthalmus",NA,"calceatus","tholatus","subspecies",NA,"Traub, 1963",NA,NA,"accepted",NA,NA,"Ctenophthalmus calceatus tholatus"
"GBIF","7045096",NA,NA,"5050811",NA,NA,NA,NA,"Ctenophthalmus calceatus calceatus",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae",NA,"Ctenophthalmus",NA,"calceatus","calceatus","subspecies",NA,"Waterston, 1912",NA,NA,"accepted",NA,NA,"Ctenophthalmus calceatus calceatus"
"GBIF","5050814",NA,NA,"5050811",NA,NA,NA,NA,"Ctenophthalmus calceatus cabirus Jordan & Rothschild, 1913",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae",NA,"Ctenophthalmus",NA,"calceatus","cabirus","subspecies",NA,"Jordan & Rothschild, 1913",NA,NA,"accepted",NA,NA,"Ctenophthalmus calceatus cabirus"
"GBIF","5050940",NA,NA,"5050936",NA,NA,NA,NA,"Ctenophthalmus evidens modicus Jordan, 1933",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae",NA,"Ctenophthalmus",NA,"evidens","modicus","subspecies",NA,"Jordan, 1933",NA,NA,"accepted",NA,NA,"Ctenophthalmus evidens modicus"
"GBIF","7198576",NA,NA,"5050936",NA,NA,NA,NA,"Ctenophthalmus evidens evidens",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae",NA,"Ctenophthalmus",NA,"evidens","evidens","subspecies",NA,"Jordan, 1929",NA,NA,"accepted",NA,NA,"Ctenophthalmus evidens evidens"
"GBIF","5050941",NA,NA,"5050936",NA,NA,NA,NA,"Ctenophthalmus evidens convexus Smit, 1975",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae",NA,"Ctenophthalmus",NA,"evidens","convexus","subspecies",NA,"Smit, 1975",NA,NA,"accepted",NA,NA,"Ctenophthalmus evidens convexus"
"GBIF","1416247",NA,"1416246","1416217",NA,NA,NA,NA,"Achaetopsylla striatus (Kolenati, 1863)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Vermipsyllidae",NA,"Chaetopsylla",NA,"striatus",NA,"species",NA,"(Kolenati, 1863)",NA,NA,"synonym",NA,NA,"Achaetopsylla striatus"
"GBIF","9455188",NA,"7198578","5050953",NA,NA,NA,NA,"Spalacopsylla congener Oudemans, 1913",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae",NA,"Ctenophthalmus",NA,"congener",NA,"species",NA,"Oudemans, 1913",NA,NA,"synonym",NA,NA,"Spalacopsylla congener"
"GBIF","1416477",NA,NA,"8854",NA,NA,NA,NA,"Parapsyllus Enderlein, 1903",NA,NA,NA,NA,"Ergeb. Tiefsee-Exped., 3 (7)",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Rhopalopsyllidae",NA,"Parapsyllus",NA,NA,NA,"genus",NA,"Enderlein, 1903",NA,NA,"accepted",NA,NA,"Parapsyllus"
"GBIF","6194387",NA,NA,"1416261",NA,NA,NA,NA,"Vermipsylla parallela rhinopithica Li Kueichen, 1985",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Vermipsyllidae",NA,"Vermipsylla",NA,"parallela","rhinopithica","subspecies",NA,"Li Kueichen, 1985",NA,NA,"accepted",NA,NA,"Vermipsylla parallela rhinopithica"
"GBIF","6194386",NA,NA,"1416261",NA,NA,NA,NA,"Vermipsylla parallela parallela",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Vermipsyllidae",NA,"Vermipsylla",NA,"parallela","parallela","subspecies",NA,"Liu Chiying, Wu Houyong & Wu Foolin, 1965",NA,NA,"accepted",NA,NA,"Vermipsylla parallela parallela"
"GBIF","6193882",NA,NA,"1416498",NA,NA,NA,NA,"Parapsyllus nestoris antichthones Smit, 1979",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Rhopalopsyllidae",NA,"Parapsyllus",NA,"nestoris","antichthones","subspecies",NA,"Smit, 1979",NA,NA,"accepted",NA,NA,"Parapsyllus nestoris antichthones"
"GBIF","7198633",NA,NA,"1416498",NA,NA,NA,NA,"Parapsyllus nestoris nestoris",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Rhopalopsyllidae",NA,"Parapsyllus",NA,"nestoris","nestoris","subspecies",NA,"Smit, 1965",NA,NA,"accepted",NA,NA,"Parapsyllus nestoris nestoris"
"GBIF","1418842",NA,NA,"1418775","4480925",NA,NA,NA,"Rhadinopsylla pentacantha (Rothschild, 1897)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae",NA,"Rhadinopsylla",NA,"pentacantha",NA,"species",NA,"(Rothschild, 1897)",NA,NA,"accepted",NA,NA,"Rhadinopsylla pentacantha"
"GBIF","1416849",NA,NA,"1416848",NA,NA,NA,NA,"Oropsylla montana (Baker, 1895)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae",NA,"Oropsylla",NA,"montana",NA,"species",NA,"(Baker, 1895)",NA,NA,"accepted",NA,NA,"Oropsylla montana"
"GBIF","1416864",NA,NA,"1416848",NA,NA,NA,NA,"Oropsylla hirsuta (Baker, 1895)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae",NA,"Oropsylla",NA,"hirsuta",NA,"species",NA,"(Baker, 1895)",NA,NA,"accepted",NA,NA,"Oropsylla hirsuta"
"GBIF","1417616",NA,NA,"1417597","4480907",NA,NA,NA,"Ischnopsyllus variabilis (Wagner, 1898)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ischnopsyllidae",NA,"Ischnopsyllus",NA,"variabilis",NA,"species",NA,"(Wagner, 1898)",NA,NA,"accepted",NA,NA,"Ischnopsyllus variabilis"
"GBIF","1416876",NA,NA,"1416848",NA,NA,NA,NA,"Oropsylla eatoni (Hubbard, 1954)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae",NA,"Oropsylla",NA,"eatoni",NA,"species",NA,"(Hubbard, 1954)",NA,NA,"accepted",NA,NA,"Oropsylla eatoni"
"GBIF","1417636",NA,NA,"1417597","4480903",NA,NA,NA,"Ischnopsyllus hexactenus (Kolenati, 1856)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ischnopsyllidae",NA,"Ischnopsyllus",NA,"hexactenus",NA,"species",NA,"(Kolenati, 1856)",NA,NA,"accepted",NA,NA,"Ischnopsyllus hexactenus"
"GBIF","1416856",NA,NA,"1416848",NA,NA,NA,NA,"Oropsylla idahoensis (Baker, 1904)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae",NA,"Oropsylla",NA,"idahoensis",NA,"species",NA,"(Baker, 1904)",NA,NA,"accepted",NA,NA,"Oropsylla idahoensis"
"GBIF","1419211",NA,NA,"1419192","6547297",NA,NA,NA,"Stenoponia tripectinata (Tiraboschi, 1902)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae",NA,"Stenoponia",NA,"tripectinata",NA,"species",NA,"(Tiraboschi, 1902)",NA,NA,"accepted",NA,NA,"Stenoponia tripectinata"
"GBIF","1416865",NA,NA,"1416848",NA,NA,NA,NA,"Oropsylla tuberculata (Baker, 1904)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae",NA,"Oropsylla",NA,"tuberculata",NA,"species",NA,"(Baker, 1904)",NA,NA,"accepted",NA,NA,"Oropsylla tuberculata"
"GBIF","6194213",NA,"7198691","1416957",NA,NA,NA,NA,"Eumolpianus eumolpi canadensis (Hubbard, 1950)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae",NA,"Eumolpianus",NA,"eumolpi","canadensis","subspecies",NA,"(Hubbard, 1950)",NA,NA,"synonym",NA,NA,"Eumolpianus eumolpi canadensis"
"GBIF","1416652",NA,NA,"1416650",NA,NA,NA,NA,"Foxella ignota (Baker, 1895)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae",NA,"Foxella",NA,"ignota",NA,"species",NA,"(Baker, 1895)",NA,NA,"accepted",NA,NA,"Foxella ignota"
"GBIF","10582858",NA,NA,"1366",NA,NA,NA,NA,"BOLD:AAY6131",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,NA,NA,NA,NA,"unranked",NA,NA,NA,NA,"accepted",NA,NA,NA
