"source","taxonID","scientificNameID","acceptedNameUsageID","parentNameUsageID","originalNameUsageID","nameAccordingToID","namePublishedInID","taxonConceptID","scientificName","acceptedNameUsage","parentNameUsage","originalNameUsage","nameAccordingTo","namePublishedIn","namePublishedInYear","higherClassification","kingdom","phylum","class","order","family","subfamily","genus","subgenus","specificEpithet","infraspecificEpithet","taxonRank","verbatimTaxonRank","scientificNameAuthorship","vernacularName","nomenclaturalCode","taxonomicStatus","nomenclaturalStatus","taxonRemarks","canonicalName"
"Lewis, CoL, GBIF",3327,NA,NA,NA,NA,NA,NA,NA,"Acanthopsylla Jordan & Rothschild, 1922",NA,"Pygiopsyllidae",NA,NA,NA,1922,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Pygiopsyllidae",NA,"Acanthopsylla",NA,NA,NA,"genus",NA,"Jordan & Rothschild, 1922",NA,"ICZN","accepted",NA,NA,"Acanthopsylla"
"Lewis, CoL, GBIF",3328,NA,NA,NA,NA,NA,NA,NA,"Acedestia Jordan, 1937",NA,"Doratopsyllinae",NA,NA,NA,1937,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ctenophthalmidae","Doratopsyllinae","Acedestia",NA,NA,NA,"genus",NA,"Jordan, 1937",NA,"ICZN","accepted",NA,NA,"Acedestia"
"Lewis, CoL, GBIF",3329,NA,NA,NA,NA,NA,NA,NA,"Aconothobius Smit, 1975",NA,"Amphipsyllinae",NA,NA,NA,1975,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Leptopsyllidae","Amphipsyllinae","Aconothobius",NA,NA,NA,"genus",NA,"Smit, 1975",NA,"ICZN","accepted",NA,NA,"Aconothobius"
"Lewis, CoL, GBIF",3330,NA,NA,NA,NA,NA,NA,NA,"Acropsylla Rothschild, 1911",NA,"Amphipsyllinae",NA,NA,NA,1911,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Leptopsyllidae","Amphipsyllinae","Acropsylla",NA,NA,NA,"genus",NA,"Rothschild, 1911",NA,"ICZN","accepted",NA,NA,"Acropsylla"
"Lewis, CoL, GBIF",3331,NA,NA,NA,NA,NA,NA,NA,"Actenopsylla Jordan & Rothschild, 1923",NA,"Spilopsyllinae",NA,NA,NA,1923,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Pulicidae","Spilopsyllinae","Actenopsylla",NA,NA,NA,"genus",NA,"Jordan & Rothschild, 1923",NA,"ICZN","accepted",NA,NA,"Actenopsylla"
"Lewis, CoL, GBIF",3332,NA,NA,NA,NA,NA,NA,NA,"Adoratopsylla Ewing, 1925",NA,"Doratopsyllinae",NA,NA,NA,1925,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ctenophthalmidae","Doratopsyllinae","Adoratopsylla",NA,NA,NA,"genus",NA,"Ewing, 1925",NA,"ICZN","accepted",NA,NA,"Adoratopsylla"
"Lewis, CoL, GBIF",3333,NA,NA,NA,NA,NA,NA,NA,"Aenigmopsylla Ioff, 1950",NA,"Ceratophyllinae",NA,NA,NA,1950,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Ceratophyllinae","Aenigmopsylla",NA,NA,NA,"genus",NA,"Ioff, 1950",NA,"ICZN","accepted",NA,NA,"Aenigmopsylla"
"Lewis, CoL, GBIF",3334,NA,NA,NA,NA,NA,NA,NA,"Aetheca Smit, 1983",NA,"Ceratophyllinae",NA,NA,NA,1983,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Ceratophyllinae","Aetheca",NA,NA,NA,"genus",NA,"Smit, 1983",NA,"ICZN","accepted",NA,NA,"Aetheca"
"Lewis, CoL, GBIF",3335,NA,NA,NA,NA,NA,NA,NA,"Afristivalius Traub, 1980",NA,"Stivaliidae",NA,NA,NA,1980,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Stivaliidae",NA,"Afristivalius",NA,NA,NA,"genus",NA,"Traub, 1980",NA,"ICZN","accepted",NA,NA,"Afristivalius"
"Lewis, CoL, GBIF",3336,NA,NA,NA,NA,NA,NA,NA,"Agastopsylla Jordan & Rothschild, 1923",NA,"Ctenophthalminae",NA,NA,NA,1923,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ctenophthalmidae","Ctenophthalminae","Agastopsylla",NA,NA,NA,"genus",NA,"Jordan & Rothschild, 1923",NA,"ICZN","accepted",NA,NA,"Agastopsylla"
"Lewis, CoL, GBIF",3337,NA,NA,NA,NA,NA,NA,NA,"Alectopsylla Mahnert, 1976",NA,"Ischnopsyllinae",NA,NA,NA,1976,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ischnopsyllidae","Ischnopsyllinae","Alectopsylla",NA,NA,NA,"genus",NA,"Mahnert, 1976",NA,"ICZN","accepted",NA,NA,"Alectopsylla"
"Lewis, CoL, GBIF",3338,NA,NA,NA,NA,NA,NA,NA,"Allopsylla Beaucournu & Fain, 1982",NA,"Ischnopsyllinae",NA,NA,NA,1982,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ischnopsyllidae","Ischnopsyllinae","Allopsylla",NA,NA,NA,"genus",NA,"Beaucournu & Fain, 1982",NA,"ICZN","accepted",NA,NA,"Allopsylla"
"Lewis, CoL, GBIF",3339,NA,NA,NA,NA,NA,NA,NA,"Amalaraeus Ioff, 1936",NA,"Ceratophyllinae",NA,NA,NA,1936,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Ceratophyllinae","Amalaraeus",NA,NA,NA,"genus",NA,"Ioff, 1936",NA,"ICZN","accepted",NA,NA,"Amalaraeus"
"Lewis, CoL, GBIF",3340,NA,NA,NA,NA,NA,NA,NA,"Amaradix Smit, 1983",NA,"Ceratophyllinae",NA,NA,NA,1983,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Ceratophyllinae","Amaradix",NA,NA,NA,"genus",NA,"Smit, 1983",NA,"ICZN","accepted",NA,NA,"Amaradix"
"Lewis, GBIF",3341,NA,NA,NA,NA,NA,NA,NA,"Amonopsyllus Wagner, 1938",NA,"Ceratophyllinae",NA,NA,NA,1938,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Ceratophyllinae","Amonopsyllus",NA,NA,NA,"genus",NA,"Wagner, 1938",NA,"ICZN","accepted",NA,NA,"Amonopsyllus"
"Lewis, CoL, GBIF",3342,NA,NA,NA,NA,NA,NA,NA,"Amphalius Jordan, 1933",NA,"Ceratophyllinae",NA,NA,NA,1933,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Ceratophyllinae","Amphalius",NA,NA,NA,"genus",NA,"Jordan, 1933",NA,"ICZN","accepted",NA,NA,"Amphalius"
"Lewis, CoL, GBIF",3343,NA,NA,NA,NA,NA,NA,NA,"Amphipsylla Wagner, 1909",NA,"Amphipsyllinae",NA,NA,NA,1909,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Leptopsyllidae","Amphipsyllinae","Amphipsylla",NA,NA,NA,"genus",NA,"Wagner, 1909",NA,"ICZN","accepted",NA,NA,"Amphipsylla"
"Lewis, CoL, GBIF",3344,NA,NA,NA,NA,NA,NA,NA,"Ancistropsylla Toumanoff & Fuller, 1947",NA,"Ancistropsyllidae",NA,NA,NA,1947,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ancistropsyllidae",NA,"Ancistropsylla",NA,NA,NA,"genus",NA,"Toumanoff & Fuller, 1947",NA,"ICZN","accepted",NA,NA,"Ancistropsylla"
"Lewis, CoL, FMNH, GBIF, NMNH",3345,NA,NA,NA,NA,NA,NA,NA,"Anomiopsyllus Baker, 1904",NA,"Anomiopsyllinae",NA,NA,NA,1904,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ctenophthalmidae","Anomiopsyllinae","Anomiopsyllus",NA,NA,NA,"genus",NA,"Baker, 1904",NA,"ICZN","accepted",NA,NA,"Anomiopsyllus"
"Lewis, CoL, GBIF",3346,NA,NA,NA,NA,NA,NA,NA,"Aphropsylla Jordan, 1932",NA,"Archaeopsyllinae",NA,NA,NA,1932,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Pulicidae","Archaeopsyllinae","Aphropsylla",NA,NA,NA,"genus",NA,"Jordan, 1932",NA,"ICZN","accepted",NA,NA,"Aphropsylla"
"Lewis, CoL, GBIF, NMNH",3347,NA,NA,NA,NA,NA,NA,NA,"Araeopsylla Jordan & Rothschild, 1921",NA,"Ischnopsyllinae",NA,NA,NA,1921,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ischnopsyllidae","Ischnopsyllinae","Araeopsylla",NA,NA,NA,"genus",NA,"Jordan & Rothschild, 1921",NA,"ICZN","accepted",NA,NA,"Araeopsylla"
"Lewis, CoL, GBIF",3348,NA,NA,NA,NA,NA,NA,NA,"Archaeopsylla Jordan & Rothschild, 1921",NA,"Archaeopsyllinae",NA,NA,NA,1921,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Pulicidae","Archaeopsyllinae","Archaeopsylla",NA,NA,NA,"genus",NA,"Jordan & Rothschild, 1921",NA,"ICZN","accepted",NA,NA,"Archaeopsylla"
"Lewis, CoL, GBIF",3349,NA,NA,NA,NA,NA,NA,NA,"Astivalius Smit, 1953",NA,"Stivaliidae",NA,NA,NA,1953,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Stivaliidae",NA,"Astivalius",NA,NA,NA,"genus",NA,"Smit, 1953",NA,"ICZN","accepted",NA,NA,"Astivalius"
"Lewis, GBIF",3350,NA,NA,NA,NA,NA,NA,NA,"Atopopsyllus Poinar, 2015",NA,NA,NA,NA,NA,2015,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,"Atopopsyllus",NA,NA,NA,"genus",NA,"Poinar, 2015",NA,"ICZN","accepted",NA,"fossil","Atopopsyllus"
"Lewis, CoL, FMNH, GBIF, NMNH",3351,NA,NA,NA,NA,NA,NA,NA,"Atyphloceras Jordan & Rothschild, 1915",NA,"Hystrichopsyllinae",NA,NA,NA,1915,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Hystrichopsyllinae","Atyphloceras",NA,NA,NA,"genus",NA,"Jordan & Rothschild, 1915",NA,"ICZN","accepted",NA,NA,"Atyphloceras"
"Lewis, CoL, GBIF",3352,NA,NA,NA,NA,NA,NA,NA,"Austropsylla Holland, 1971",NA,"Pygiopsyllidae",NA,NA,NA,1971,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Pygiopsyllidae",NA,"Austropsylla",NA,NA,NA,"genus",NA,"Holland, 1971",NA,"ICZN","accepted",NA,NA,"Austropsylla"
"Lewis, CoL, GBIF",3353,NA,NA,NA,NA,NA,NA,NA,"Aviostivalius Traub, 1980",NA,"Stivaliidae",NA,NA,NA,1980,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Stivaliidae",NA,"Aviostivalius",NA,NA,NA,"genus",NA,"Traub, 1980",NA,"ICZN","accepted",NA,NA,"Aviostivalius"
"Lewis, GBIF",3354,NA,NA,NA,NA,NA,NA,NA,"Ayeshaepsylla Smit, 1987",NA,"Rhopalopsyllinae",NA,NA,NA,1987,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Rhopalopsyllidae","Rhopalopsyllinae","Ayeshaepsylla",NA,NA,NA,"genus",NA,"Smit, 1987",NA,"ICZN","accepted",NA,NA,"Ayeshaepsylla"
"Lewis, CoL, GBIF",3355,NA,NA,NA,NA,NA,NA,NA,"Baculomeris Smit, 1983",NA,"Ceratophyllinae",NA,NA,NA,1983,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Ceratophyllinae","Baculomeris",NA,NA,NA,"genus",NA,"Smit, 1983",NA,"ICZN","accepted",NA,NA,"Baculomeris"
"Lewis, CoL, GBIF",3356,NA,NA,NA,NA,NA,NA,NA,"Barreropsylla Jordan, 1953",NA,"Craneopsyllinae",NA,NA,NA,1953,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Stephanocircidae","Craneopsyllinae","Barreropsylla",NA,NA,NA,"genus",NA,"Jordan, 1953",NA,"ICZN","accepted",NA,NA,"Barreropsylla"
"Lewis, CoL, GBIF",3357,NA,NA,NA,NA,NA,NA,NA,"Bibikovana Traub, 1980",NA,"Pygiopsyllidae",NA,NA,NA,1980,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Pygiopsyllidae",NA,"Bibikovana",NA,NA,NA,"genus",NA,"Traub, 1980",NA,"ICZN","accepted",NA,NA,"Bibikovana"
"Lewis, CoL, GBIF",3358,NA,NA,NA,NA,NA,NA,NA,"Brachyctenonotus Wagner, 1928",NA,"Amphipsyllinae",NA,NA,NA,1928,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Leptopsyllidae","Amphipsyllinae","Brachyctenonotus",NA,NA,NA,"genus",NA,"Wagner, 1928",NA,"ICZN","accepted",NA,NA,"Brachyctenonotus"
"Lewis, CoL, GBIF",3359,NA,NA,NA,NA,NA,NA,NA,"Bradiopsylla Jordan, 1922",NA,"Bradiopsyllinae",NA,NA,NA,1922,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Lycopsyllidae","Bradiopsyllinae","Bradiopsylla",NA,NA,NA,"genus",NA,"Jordan, 1922",NA,"ICZN","accepted",NA,NA,"Bradiopsylla"
"Lewis, CoL, GBIF",3360,NA,NA,NA,NA,NA,NA,NA,"Brevictenidia Liu & Li, 1965",NA,"Ceratophyllinae",NA,NA,NA,1965,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Ceratophyllinae","Brevictenidia",NA,NA,NA,"genus",NA,"Liu & Li, 1965",NA,"ICZN","accepted",NA,NA,"Brevictenidia"
"Lewis, CoL, GBIF",3361,NA,NA,NA,NA,NA,NA,NA,"Caenopsylla Rothschild, 1909",NA,"Amphipsyllinae",NA,NA,NA,1909,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Leptopsyllidae","Amphipsyllinae","Caenopsylla",NA,NA,NA,"genus",NA,"Rothschild, 1909",NA,"ICZN","accepted",NA,NA,"Caenopsylla"
"Lewis, CoL, GBIF",3362,NA,NA,NA,NA,NA,NA,NA,"Calceopsylla Liu, Wu & Wang, 1965",NA,"Amphipsyllinae",NA,NA,NA,1965,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Leptopsyllidae","Amphipsyllinae","Calceopsylla",NA,NA,NA,"genus",NA,"Liu, Wu & Wang, 1965",NA,"ICZN","accepted",NA,NA,"Calceopsylla"
"Lewis, CoL, GBIF",3363,NA,NA,NA,NA,NA,NA,NA,"Callistopsyllus Jordan & Rothschild, 1915",NA,"Anomiopsyllinae",NA,NA,NA,1915,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ctenophthalmidae","Anomiopsyllinae","Callistopsyllus",NA,NA,NA,"genus",NA,"Jordan & Rothschild, 1915",NA,"ICZN","accepted",NA,NA,"Callistopsyllus"
"Lewis, CoL, GBIF",3364,NA,NA,NA,NA,NA,NA,NA,"Callopsylla Wagner, 1934",NA,"Ceratophyllinae",NA,NA,NA,1934,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Ceratophyllinae","Callopsylla",NA,NA,NA,"genus",NA,"Wagner, 1934",NA,"ICZN","accepted",NA,NA,"Callopsylla"
"Lewis, CoL, GBIF",3365,NA,NA,NA,NA,NA,NA,NA,"Carteretta C. Fox, 1927",NA,"Ctenophthalminae",NA,NA,NA,1927,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ctenophthalmidae","Ctenophthalminae","Carteretta",NA,NA,NA,"genus",NA,"C. Fox, 1927",NA,"ICZN","accepted",NA,NA,"Carteretta"
"Lewis, CoL, FMNH, GBIF, NMNH",3366,NA,NA,NA,NA,NA,NA,NA,"Catallagia Rothschild, 1915",NA,"Neopsyllinae",NA,NA,NA,1915,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ctenophthalmidae","Neopsyllinae","Catallagia",NA,NA,NA,"genus",NA,"Rothschild, 1915",NA,"ICZN","accepted",NA,NA,"Catallagia"
"Lewis",3367,NA,NA,NA,NA,NA,NA,NA,"Centetipsyllla Jordan, 1925",NA,"Archaeopsyllinae",NA,NA,NA,1925,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Pulicidae","Archaeopsyllinae","Centetipsyllla",NA,NA,NA,"genus",NA,"Jordan, 1925",NA,"ICZN","accepted",NA,NA,"Centetipsyllla"
"Lewis, CoL, FMNH, GBIF, NMNH",3368,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllus Curtis, 1832",NA,"Ceratophyllinae",NA,NA,NA,1832,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Ceratophyllinae","Ceratophyllus",NA,NA,NA,"genus",NA,"Curtis, 1832",NA,"ICZN","accepted",NA,NA,"Ceratophyllus"
"Lewis, CoL, GBIF",3369,NA,NA,NA,NA,NA,NA,NA,"Chaetopsylla Kohaut, 1903",NA,"Vermipsyllidae",NA,NA,NA,1903,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Vermipsyllidae",NA,"Chaetopsylla",NA,NA,NA,"genus",NA,"Kohaut, 1903",NA,"ICZN","accepted",NA,NA,"Chaetopsylla"
"Lewis, CoL, GBIF, NMNH",3370,NA,NA,NA,NA,NA,NA,NA,"Chiastopsylla Rothschild,, 1910",NA,"Chiastopsyllinae",NA,NA,NA,1910,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Chimaeropsyllidae","Chiastopsyllinae","Chiastopsylla",NA,NA,NA,"genus",NA,"Rothschild,, 1910",NA,"ICZN","accepted",NA,NA,"Chiastopsylla"
"Lewis, CoL, GBIF",3371,NA,NA,NA,NA,NA,NA,NA,"Chiliopsylla Rothschild, 1915",NA,"Ctenophthalminae",NA,NA,NA,1915,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ctenophthalmidae","Ctenophthalminae","Chiliopsylla",NA,NA,NA,"genus",NA,"Rothschild, 1915",NA,"ICZN","accepted",NA,NA,"Chiliopsylla"
"Lewis, CoL, GBIF",3372,NA,NA,NA,NA,NA,NA,NA,"Chimaeropsylla Rothschild, 1911",NA,"Chimaeropsyllinae",NA,NA,NA,1911,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Chimaeropsyllidae","Chimaeropsyllinae","Chimaeropsylla",NA,NA,NA,"genus",NA,"Rothschild, 1911",NA,"ICZN","accepted",NA,NA,"Chimaeropsylla"
"Lewis, CoL, GBIF",3373,NA,NA,NA,NA,NA,NA,NA,"Chinghaipsylla Liu, Tsai & Wu, 1974",NA,"Amphipsyllinae",NA,NA,NA,1974,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Leptopsyllidae","Amphipsyllinae","Chinghaipsylla",NA,NA,NA,"genus",NA,"Liu, Tsai & Wu, 1974",NA,"ICZN","accepted",NA,NA,"Chinghaipsylla"
"Lewis, CoL, GBIF, NMNH",3374,NA,NA,NA,NA,NA,NA,NA,"Chiropteropsylla Oudemans, 1908",NA,"Ischnopsyllinae",NA,NA,NA,1908,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ischnopsyllidae","Ischnopsyllinae","Chiropteropsylla",NA,NA,NA,"genus",NA,"Oudemans, 1908",NA,"ICZN","accepted",NA,NA,"Chiropteropsylla"
"Lewis, CoL, GBIF",3375,NA,NA,NA,NA,NA,NA,NA,"Choristopsylla Jordan, & Rothschild, 1922",NA,"Pygiopsyllidae",NA,NA,NA,1922,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Pygiopsyllidae",NA,"Choristopsylla",NA,NA,NA,"genus",NA,"Jordan, & Rothschild, 1922",NA,"ICZN","accepted",NA,NA,"Choristopsylla"
"Lewis, CoL, GBIF, NMNH",3376,NA,NA,NA,NA,NA,NA,NA,"Citellophilus Wagner, 1934",NA,"Ceratophyllinae",NA,NA,NA,1934,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Ceratophyllinae","Citellophilus",NA,NA,NA,"genus",NA,"Wagner, 1934",NA,"ICZN","accepted",NA,NA,"Citellophilus"
"Lewis, CoL, GBIF",3377,NA,NA,NA,NA,NA,NA,NA,"Cleopsylla Rothschild, 1914",NA,"Craneopsyllinae",NA,NA,NA,1914,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Stephanocircidae","Craneopsyllinae","Cleopsylla",NA,NA,NA,"genus",NA,"Rothschild, 1914",NA,"ICZN","accepted",NA,NA,"Cleopsylla"
"Lewis, CoL, GBIF",3378,NA,NA,NA,NA,NA,NA,NA,"Conorhinopsylla Stewart, 1930",NA,"Anomiopsyllinae",NA,NA,NA,1930,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ctenophthalmidae","Anomiopsyllinae","Conorhinopsylla",NA,NA,NA,"genus",NA,"Stewart, 1930",NA,"ICZN","accepted",NA,NA,"Conorhinopsylla"
"Lewis, CoL, GBIF",3379,NA,NA,NA,NA,NA,NA,NA,"Conothobius Ioff, 1950",NA,"Amphipsyllinae",NA,NA,NA,1950,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Leptopsyllidae","Amphipsyllinae","Conothobius",NA,NA,NA,"genus",NA,"Ioff, 1950",NA,"ICZN","accepted",NA,NA,"Conothobius"
"Lewis, CoL, GBIF",3380,NA,NA,NA,NA,NA,NA,NA,"Coorilla Dunnet & Mardon, 1973",NA,"Ischnopsyllinae",NA,NA,NA,1973,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ischnopsyllidae","Ischnopsyllinae","Coorilla",NA,NA,NA,"genus",NA,"Dunnet & Mardon, 1973",NA,"ICZN","accepted",NA,NA,"Coorilla"
"Lewis, CoL, GBIF",3381,NA,NA,NA,NA,NA,NA,NA,"Coptopsylla Jordan & Rothschild, 1908",NA,"Coptopsyllidae",NA,NA,NA,1908,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Coptopsyllidae",NA,"Coptopsylla",NA,NA,NA,"genus",NA,"Jordan & Rothschild, 1908",NA,"ICZN","accepted",NA,NA,"Coptopsylla"
"Lewis, CoL, GBIF",3382,NA,NA,NA,NA,NA,NA,NA,"Coronapsylla Traub & Dunnet, 1973",NA,"Stephanocircinae",NA,NA,NA,1973,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Stephanocircidae","Stephanocircinae","Coronapsylla",NA,NA,NA,"genus",NA,"Traub & Dunnet, 1973",NA,"ICZN","accepted",NA,NA,"Coronapsylla"
"Lewis, CoL, GBIF",3383,NA,NA,NA,NA,NA,NA,NA,"Corrodopsylla Wagner, 1929",NA,"Doratopsyllinae",NA,NA,NA,1929,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ctenophthalmidae","Doratopsyllinae","Corrodopsylla",NA,NA,NA,"genus",NA,"Wagner, 1929",NA,"ICZN","accepted",NA,NA,"Corrodopsylla"
"Lewis, CoL, FMNH, GBIF, NMNH",3384,NA,NA,NA,NA,NA,NA,NA,"Corypsylla C. Fox, 1908",NA,"Rhadinopsyllinae",NA,NA,NA,1908,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ctenophthalmidae","Rhadinopsyllinae","Corypsylla",NA,NA,NA,"genus",NA,"C. Fox, 1908",NA,"ICZN","accepted",NA,NA,"Corypsylla"
"Lewis, CoL, GBIF, NMNH",3385,NA,NA,NA,NA,NA,NA,NA,"Craneopsylla Rothschild, 1911",NA,"Craneopsyllinae",NA,NA,NA,1911,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Stephanocircidae","Craneopsyllinae","Craneopsylla",NA,NA,NA,"genus",NA,"Rothschild, 1911",NA,"ICZN","accepted",NA,NA,"Craneopsylla"
"Lewis, CoL, GBIF",3386,NA,NA,NA,NA,NA,NA,NA,"Cratynius Jordan, 1933",NA,"Leptopsyllinae",NA,NA,NA,1933,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Leptopsyllidae","Leptopsyllinae","Cratynius",NA,NA,NA,"genus",NA,"Jordan, 1933",NA,"ICZN","accepted",NA,NA,"Cratynius"
"Lewis, CoL, GBIF",3387,NA,NA,NA,NA,NA,NA,NA,"Cryptopsylla DeMeillon, 1949",NA,"Chiastopsyllinae",NA,NA,NA,1949,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Chimaeropsyllidae","Chiastopsyllinae","Cryptopsylla",NA,NA,NA,"genus",NA,"DeMeillon, 1949",NA,"ICZN","accepted",NA,NA,"Cryptopsylla"
"Lewis, CoL, GBIF",3388,NA,NA,NA,NA,NA,NA,NA,"Ctenidiosomus Jordan, 1931",NA,"Stivaliidae",NA,NA,NA,1931,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Stivaliidae",NA,"Ctenidiosomus",NA,NA,NA,"genus",NA,"Jordan, 1931",NA,"ICZN","accepted",NA,NA,"Ctenidiosomus"
"Lewis, CoL, FMNH, GBIF, NMNH",3389,NA,NA,NA,NA,NA,NA,NA,"Ctenocephalides Stiles & Collins, 1930",NA,"Archaeopsyllinae",NA,NA,NA,1930,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Pulicidae","Archaeopsyllinae","Ctenocephalides",NA,NA,NA,"genus",NA,"Stiles & Collins, 1930",NA,"ICZN","accepted",NA,NA,"Ctenocephalides"
"Lewis, CoL, GBIF",3390,NA,NA,NA,NA,NA,NA,NA,"Ctenoparia Rothschild, 1909",NA,"Hystrichopsyllinae",NA,NA,NA,1909,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Hystrichopsyllinae","Ctenoparia",NA,NA,NA,"genus",NA,"Rothschild, 1909",NA,"ICZN","accepted",NA,NA,"Ctenoparia"
"Lewis, CoL, GBIF, NMNH",3391,NA,NA,NA,NA,NA,NA,NA,"Ctenophthalmus Kolenati, 1856",NA,"Ctenophthalminae",NA,NA,NA,1856,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ctenophthalmidae","Ctenophthalminae","Ctenophthalmus",NA,NA,NA,"genus",NA,"Kolenati, 1856",NA,"ICZN","accepted",NA,NA,"Ctenophthalmus"
"Lewis, CoL, GBIF",3392,NA,NA,NA,NA,NA,NA,NA,"Ctenophyllus Wagner, 1927",NA,"Amphipsyllinae",NA,NA,NA,1927,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Leptopsyllidae","Amphipsyllinae","Ctenophyllus",NA,NA,NA,"genus",NA,"Wagner, 1927",NA,"ICZN","accepted",NA,NA,"Ctenophyllus"
"Lewis, CoL, FMNH, GBIF, NMNH",3393,NA,NA,NA,NA,NA,NA,NA,"Dactylopsylla Jordan, 1929",NA,"Dactylopsyllinae",NA,NA,NA,1929,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Dactylopsyllinae","Dactylopsylla",NA,NA,NA,"genus",NA,"Jordan, 1929",NA,"ICZN","accepted",NA,NA,"Dactylopsylla"
"Lewis, CoL, GBIF",3394,NA,NA,NA,NA,NA,NA,NA,"Dampfia Smit, 1954",NA,"Ischnopsyllinae",NA,NA,NA,1954,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ischnopsyllidae","Ischnopsyllinae","Dampfia",NA,NA,NA,"genus",NA,"Smit, 1954",NA,"ICZN","accepted",NA,NA,"Dampfia"
"Lewis, CoL, FMNH, GBIF, NMNH",3395,NA,NA,NA,NA,NA,NA,NA,"Dasypsyllus Baker, 1905",NA,"Ceratophyllinae",NA,NA,NA,1905,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Ceratophyllinae","Dasypsyllus",NA,NA,NA,"genus",NA,"Baker, 1905",NA,"ICZN","accepted",NA,NA,"Dasypsyllus"
