"taxonID","datasetID","parentNameUsageID","acceptedNameUsageID","originalNameUsageID","scientificName","scientificNameAuthorship","canonicalName","genericName","specificEpithet","infraspecificEpithet","taxonRank","nameAccordingTo","namePublishedIn","taxonomicStatus","nomenclaturalStatus","taxonRemarks","kingdom","phylum","class","order","family","genus"
5050694,"7ddf754f-d193-4cc9-b351-99906754a03b",1418195,NA,NA,"Ctenophthalmus lewisi Peus, 1977","Peus, 1977","Ctenophthalmus lewisi","Ctenophthalmus","lewisi",NA,"species",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Ctenophthalmus"
5050726,"7ddf754f-d193-4cc9-b351-99906754a03b",1418195,NA,NA,"Ctenophthalmus longiprojiciens Chen Ningyu, Li Kueichen & Wei Xiaoyrong, 1988","Chen Ningyu, Li Kueichen & Wei Xiaoyrong, 1988","Ctenophthalmus longiprojiciens","Ctenophthalmus","longiprojiciens",NA,"species",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Ctenophthalmus"
5050872,"7ddf754f-d193-4cc9-b351-99906754a03b",1418195,NA,NA,"Ctenophthalmus luberensis Berteaux, 1949","Berteaux, 1949","Ctenophthalmus luberensis","Ctenophthalmus","luberensis",NA,"species",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Ctenophthalmus"
5050705,"7ddf754f-d193-4cc9-b351-99906754a03b",1418195,NA,NA,"Ctenophthalmus lui Hsieh & Jameson, 1971","Hsieh & Jameson, 1971","Ctenophthalmus lui","Ctenophthalmus","lui",NA,"species",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Ctenophthalmus"
5050689,"7ddf754f-d193-4cc9-b351-99906754a03b",1418195,NA,NA,"Ctenophthalmus lushuiensis Gong Zhengda & Huang Wenli, 1992","Gong Zhengda & Huang Wenli, 1992","Ctenophthalmus lushuiensis","Ctenophthalmus","lushuiensis",NA,"species",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Ctenophthalmus"
5050840,"7ddf754f-d193-4cc9-b351-99906754a03b",1418195,NA,NA,"Ctenophthalmus lycosius Jordan & Rothschild, 1913","Jordan & Rothschild, 1913","Ctenophthalmus lycosius","Ctenophthalmus","lycosius",NA,"species",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Ctenophthalmus"
5050736,"7ddf754f-d193-4cc9-b351-99906754a03b",1418195,"5050735",NA,"Ctenophthalmus lydiae Lewis, 1970","Lewis, 1970","Ctenophthalmus lydiae","Ctenophthalmus","lydiae",NA,"species",NA,NA,"heterotypic synonym",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Ctenophthalmus"
5050799,"7ddf754f-d193-4cc9-b351-99906754a03b",1418195,NA,NA,"Ctenophthalmus machadoi Ribeiro, 1975","Ribeiro, 1975","Ctenophthalmus machadoi","Ctenophthalmus","machadoi",NA,"species",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Ctenophthalmus"
5050674,"7ddf754f-d193-4cc9-b351-99906754a03b",1418195,NA,NA,"Ctenophthalmus microphthalma Beaucournu & Kock, 1996","Beaucournu & Kock, 1996","Ctenophthalmus microphthalma","Ctenophthalmus","microphthalma",NA,"species",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Ctenophthalmus"
7602098,"08d3e209-861c-4a7a-ad64-307baaf6da0b",1418195,NA,NA,"Ctenophthalmus micropus Traub, 1950","Traub, 1950","Ctenophthalmus micropus","Ctenophthalmus","micropus",NA,"species",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Ctenophthalmus"
5050878,"7ddf754f-d193-4cc9-b351-99906754a03b",1418195,NA,"9197649","Ctenophthalmus monticola (Kohaut, 1904)","(Kohaut, 1904)","Ctenophthalmus monticola","Ctenophthalmus","monticola",NA,"species",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Ctenophthalmus"
5050784,"7ddf754f-d193-4cc9-b351-99906754a03b",1418195,NA,NA,"Ctenophthalmus moratus Jordan, 1926","Jordan, 1926","Ctenophthalmus moratus","Ctenophthalmus","moratus",NA,"species",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Ctenophthalmus"
5050887,"7ddf754f-d193-4cc9-b351-99906754a03b",1418195,"5050879",NA,"Ctenophthalmus musculi Kolenati, 1856","Kolenati, 1856","Ctenophthalmus musculi","Ctenophthalmus","musculi",NA,"species",NA,NA,"synonym",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Ctenophthalmus"
8034973,"eeb7bd4b-37ed-4366-8557-4661cf7f47b0",1418195,NA,NA,"Ctenophthalmus myodosus Traub & Barrera, 1966","Traub & Barrera, 1966","Ctenophthalmus myodosus","Ctenophthalmus","myodosus",NA,"species",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Ctenophthalmus"
5050673,"7ddf754f-d193-4cc9-b351-99906754a03b",1418195,NA,NA,"Ctenophthalmus nairicus Labunets & Avetisyan, 1969","Labunets & Avetisyan, 1969","Ctenophthalmus nairicus","Ctenophthalmus","nairicus",NA,"species",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Ctenophthalmus"
5050753,"7ddf754f-d193-4cc9-b351-99906754a03b",1418195,NA,NA,"Ctenophthalmus natalensis Marcus & De Meillon, 1960","Marcus & De Meillon, 1960","Ctenophthalmus natalensis","Ctenophthalmus","natalensis",NA,"species",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Ctenophthalmus"
5050975,"7ddf754f-d193-4cc9-b351-99906754a03b",5050974,NA,NA,"Ctenophthalmus niethammeri aspromontis Beaucournu, Valle & Launay, 1981","Beaucournu, Valle & Launay, 1981","Ctenophthalmus niethammeri aspromontis","Ctenophthalmus","niethammeri","aspromontis","subspecies",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Ctenophthalmus"
7198574,"7ddf754f-d193-4cc9-b351-99906754a03b",5050974,NA,NA,"Ctenophthalmus niethammeri niethammeri","Beaucournu, Valle & Launay, 1981","Ctenophthalmus niethammeri niethammeri","Ctenophthalmus","niethammeri","niethammeri","subspecies",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Ctenophthalmus"
5050837,"7ddf754f-d193-4cc9-b351-99906754a03b",5050831,NA,NA,"Ctenophthalmus nifetodes brelihi Rosicky & Carnelluti, 1959","Rosicky & Carnelluti, 1959","Ctenophthalmus nifetodes brelihi","Ctenophthalmus","nifetodes","brelihi","subspecies",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Ctenophthalmus"
5050833,"7ddf754f-d193-4cc9-b351-99906754a03b",5050831,NA,NA,"Ctenophthalmus nifetodes dzukici Brelich, 1986","Brelich, 1986","Ctenophthalmus nifetodes dzukici","Ctenophthalmus","nifetodes","dzukici","subspecies",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Ctenophthalmus"
5050839,"7ddf754f-d193-4cc9-b351-99906754a03b",5050831,NA,NA,"Ctenophthalmus nifetodes eugeniae Wagner, 1938","Wagner, 1938","Ctenophthalmus nifetodes eugeniae","Ctenophthalmus","nifetodes","eugeniae","subspecies",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Ctenophthalmus"
5050836,"7ddf754f-d193-4cc9-b351-99906754a03b",5050831,NA,NA,"Ctenophthalmus nifetodes krystufeki Brelich, 1986","Brelich, 1986","Ctenophthalmus nifetodes krystufeki","Ctenophthalmus","nifetodes","krystufeki","subspecies",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Ctenophthalmus"
5050832,"7ddf754f-d193-4cc9-b351-99906754a03b",5050831,NA,NA,"Ctenophthalmus nifetodes martinorum Smit, 1957","Smit, 1957","Ctenophthalmus nifetodes martinorum","Ctenophthalmus","nifetodes","martinorum","subspecies",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Ctenophthalmus"
9160524,"90d9e8a6-0ce1-472d-b682-3451095dbc5a",5050831,NA,NA,"Ctenophthalmus nifetodes milenkovici Brelih & Trilar, 2000","Brelih & Trilar, 2000","Ctenophthalmus nifetodes milenkovici","Ctenophthalmus","nifetodes","milenkovici","subspecies",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Ctenophthalmus"
7198596,"7ddf754f-d193-4cc9-b351-99906754a03b",5050831,NA,NA,"Ctenophthalmus nifetodes nifetodes","Wagner, 1933","Ctenophthalmus nifetodes nifetodes","Ctenophthalmus","nifetodes","nifetodes","subspecies",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Ctenophthalmus"
5050838,"7ddf754f-d193-4cc9-b351-99906754a03b",5050831,NA,NA,"Ctenophthalmus nifetodes petrovi Brelich, 1986","Brelich, 1986","Ctenophthalmus nifetodes petrovi","Ctenophthalmus","nifetodes","petrovi","subspecies",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Ctenophthalmus"
8770105,"90d9e8a6-0ce1-472d-b682-3451095dbc5a",5050831,NA,NA,"Ctenophthalmus nifetodes rosickyi Brelih & Trilar, 2000","Brelih & Trilar, 2000","Ctenophthalmus nifetodes rosickyi","Ctenophthalmus","nifetodes","rosickyi","subspecies",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Ctenophthalmus"
5050835,"7ddf754f-d193-4cc9-b351-99906754a03b",5050831,NA,NA,"Ctenophthalmus nifetodes tvrtkovici Brelich, 1986","Brelich, 1986","Ctenophthalmus nifetodes tvrtkovici","Ctenophthalmus","nifetodes","tvrtkovici","subspecies",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Ctenophthalmus"
5050862,"7ddf754f-d193-4cc9-b351-99906754a03b",1418195,NA,NA,"Ctenophthalmus nigeriensis Hastriter, 2001","Hastriter, 2001","Ctenophthalmus nigeriensis","Ctenophthalmus","nigeriensis",NA,"species",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Ctenophthalmus"
5050895,"7ddf754f-d193-4cc9-b351-99906754a03b",5050893,NA,NA,"Ctenophthalmus nivalis cervinus Jordan & Rothschild, 1920","Jordan & Rothschild, 1920","Ctenophthalmus nivalis cervinus","Ctenophthalmus","nivalis","cervinus","subspecies",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Ctenophthalmus"
7198601,"7ddf754f-d193-4cc9-b351-99906754a03b",5050893,NA,NA,"Ctenophthalmus nivalis nivalis","Rothschild, 1909","Ctenophthalmus nivalis nivalis","Ctenophthalmus","nivalis","nivalis","subspecies",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Ctenophthalmus"
5050894,"7ddf754f-d193-4cc9-b351-99906754a03b",5050893,NA,NA,"Ctenophthalmus nivalis rhaeticus Smit, 1967","Smit, 1967","Ctenophthalmus nivalis rhaeticus","Ctenophthalmus","nivalis","rhaeticus","subspecies",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Ctenophthalmus"
5050856,"7ddf754f-d193-4cc9-b351-99906754a03b",5050854,NA,NA,"Ctenophthalmus nobilis dobyi Beaucournu, 1962","Beaucournu, 1962","Ctenophthalmus nobilis dobyi","Ctenophthalmus","nobilis","dobyi","subspecies",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Ctenophthalmus"
7198599,"7ddf754f-d193-4cc9-b351-99906754a03b",5050854,NA,NA,"Ctenophthalmus nobilis nobilis","(Rothschild, 1898)","Ctenophthalmus nobilis nobilis","Ctenophthalmus","nobilis","nobilis","subspecies",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Ctenophthalmus"
5050855,"7ddf754f-d193-4cc9-b351-99906754a03b",5050854,NA,NA,"Ctenophthalmus nobilis vulgaris Smit, 1955","Smit, 1955","Ctenophthalmus nobilis vulgaris","Ctenophthalmus","nobilis","vulgaris","subspecies",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Ctenophthalmus"
5050733,"7ddf754f-d193-4cc9-b351-99906754a03b",1418195,NA,NA,"Ctenophthalmus nyikensis Smit, 1962","Smit, 1962","Ctenophthalmus nyikensis","Ctenophthalmus","nyikensis",NA,"species",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Ctenophthalmus"
5050971,"7ddf754f-d193-4cc9-b351-99906754a03b",1418195,NA,NA,"Ctenophthalmus obtusus Jordan & Rothschild, 1912","Jordan & Rothschild, 1912","Ctenophthalmus obtusus","Ctenophthalmus","obtusus",NA,"species",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Ctenophthalmus"
5050716,"7ddf754f-d193-4cc9-b351-99906754a03b",1418195,NA,NA,"Ctenophthalmus olbius Jordan & Rothschild, 1923","Jordan & Rothschild, 1923","Ctenophthalmus olbius","Ctenophthalmus","olbius",NA,"species",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Ctenophthalmus"
5050693,"7ddf754f-d193-4cc9-b351-99906754a03b",1418195,NA,NA,"Ctenophthalmus ominosus Smit, 1959","Smit, 1959","Ctenophthalmus ominosus","Ctenophthalmus","ominosus",NA,"species",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Ctenophthalmus"
5050900,"7ddf754f-d193-4cc9-b351-99906754a03b",1418195,NA,"9137128","Ctenophthalmus orientalis Wagner, 1898","Wagner, 1898","Ctenophthalmus orientalis","Ctenophthalmus","orientalis",NA,"species",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Ctenophthalmus"
5050902,"7ddf754f-d193-4cc9-b351-99906754a03b",5050900,NA,NA,"Ctenophthalmus orientalis jakupicae Brelih & Trilar, 2000","Brelih & Trilar, 2000","Ctenophthalmus orientalis jakupicae","Ctenophthalmus","orientalis","jakupicae","subspecies",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Ctenophthalmus"
5050746,"7ddf754f-d193-4cc9-b351-99906754a03b",5050743,NA,NA,"Ctenophthalmus orphilus dolomiticus Jordan, 1928","Jordan, 1928","Ctenophthalmus orphilus dolomiticus","Ctenophthalmus","orphilus","dolomiticus","subspecies",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Ctenophthalmus"
5050745,"7ddf754f-d193-4cc9-b351-99906754a03b",5050743,"7198593",NA,"Ctenophthalmus orphilus heinrichi Peus, 1949","Peus, 1949","Ctenophthalmus orphilus heinrichi","Ctenophthalmus","orphilus","heinrichi","subspecies",NA,NA,"synonym",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Ctenophthalmus"
7198593,"7ddf754f-d193-4cc9-b351-99906754a03b",5050743,NA,NA,"Ctenophthalmus orphilus orphilus","Jordan & Rothschild, 1923","Ctenophthalmus orphilus orphilus","Ctenophthalmus","orphilus","orphilus","subspecies",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Ctenophthalmus"
5050661,"7ddf754f-d193-4cc9-b351-99906754a03b",1418195,NA,NA,"Ctenophthalmus parcus Jordan, 1932","Jordan, 1932","Ctenophthalmus parcus","Ctenophthalmus","parcus",NA,"species",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Ctenophthalmus"
5050798,"7ddf754f-d193-4cc9-b351-99906754a03b",1418195,NA,NA,"Ctenophthalmus parthicus Medvedev & Alifirenko, 1992","Medvedev & Alifirenko, 1992","Ctenophthalmus parthicus","Ctenophthalmus","parthicus",NA,"species",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Ctenophthalmus"
5050978,"7ddf754f-d193-4cc9-b351-99906754a03b",1418195,NA,NA,"Ctenophthalmus particularis Berteaux, 1949","Berteaux, 1949","Ctenophthalmus particularis","Ctenophthalmus","particularis",NA,"species",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Ctenophthalmus"
5050830,"7ddf754f-d193-4cc9-b351-99906754a03b",1418195,NA,NA,"Ctenophthalmus parvus Argyropulo, 1935","Argyropulo, 1935","Ctenophthalmus parvus","Ctenophthalmus","parvus",NA,"species",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Ctenophthalmus"
5050852,"7ddf754f-d193-4cc9-b351-99906754a03b",1418195,NA,NA,"Ctenophthalmus peregrinus Beaucournu & Sountsov, 1998","Beaucournu & Sountsov, 1998","Ctenophthalmus peregrinus","Ctenophthalmus","peregrinus",NA,"species",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Ctenophthalmus"
9027906,"90d9e8a6-0ce1-472d-b682-3451095dbc5a",1418195,"5050861",NA,"Ctenophthalmus phrator Jordan, 1929","Jordan, 1929","Ctenophthalmus phrator","Ctenophthalmus","phrator",NA,"species",NA,NA,"heterotypic synonym",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Ctenophthalmus"
5050672,"7ddf754f-d193-4cc9-b351-99906754a03b",1418195,NA,NA,"Ctenophthalmus phyris Jordan, 1941","Jordan, 1941","Ctenophthalmus phyris","Ctenophthalmus","phyris",NA,"species",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Ctenophthalmus"
5050970,"7ddf754f-d193-4cc9-b351-99906754a03b",1418195,NA,NA,"Ctenophthalmus pilosus Smit, 1975","Smit, 1975","Ctenophthalmus pilosus","Ctenophthalmus","pilosus",NA,"species",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Ctenophthalmus"
5050782,"7ddf754f-d193-4cc9-b351-99906754a03b",5050781,NA,NA,"Ctenophthalmus pisticus pacificus Ioff & Scalon, 1950","Ioff & Scalon, 1950","Ctenophthalmus pisticus pacificus","Ctenophthalmus","pisticus","pacificus","subspecies",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Ctenophthalmus"
7045135,"7ddf754f-d193-4cc9-b351-99906754a03b",5050781,NA,NA,"Ctenophthalmus pisticus pisticus","Jordan & Rothschild, 1921","Ctenophthalmus pisticus pisticus","Ctenophthalmus","pisticus","pisticus","subspecies",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Ctenophthalmus"
5050691,"7ddf754f-d193-4cc9-b351-99906754a03b",1418195,NA,NA,"Ctenophthalmus pollex Wagner & Ioff, 1926","Wagner & Ioff, 1926","Ctenophthalmus pollex","Ctenophthalmus","pollex",NA,"species",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Ctenophthalmus"
5050965,"7ddf754f-d193-4cc9-b351-99906754a03b",1418195,NA,NA,"Ctenophthalmus proboscis Wu Houyong, Xie Baoqi & Hu Gui, 1986","Wu Houyong, Xie Baoqi & Hu Gui, 1986","Ctenophthalmus proboscis","Ctenophthalmus","proboscis",NA,"species",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Ctenophthalmus"
5050667,"7ddf754f-d193-4cc9-b351-99906754a03b",1418195,NA,NA,"Ctenophthalmus prorogatus Peus, 1977","Peus, 1977","Ctenophthalmus prorogatus","Ctenophthalmus","prorogatus",NA,"species",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Ctenophthalmus"
5050752,"7ddf754f-d193-4cc9-b351-99906754a03b",1418195,NA,"8878947","Ctenophthalmus proximus (Wagner, 1903)","(Wagner, 1903)","Ctenophthalmus proximus","Ctenophthalmus","proximus",NA,"species",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Ctenophthalmus"
5050791,"7ddf754f-d193-4cc9-b351-99906754a03b",1418195,NA,NA,"Ctenophthalmus pseudagyrtes Baker, 1904","Baker, 1904","Ctenophthalmus pseudagyrtes","Ctenophthalmus","pseudagyrtes",NA,"species",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Ctenophthalmus"
5050793,"7ddf754f-d193-4cc9-b351-99906754a03b",5050791,NA,NA,"Ctenophthalmus pseudagyrtes micropus Traub, 1950","Traub, 1950","Ctenophthalmus pseudagyrtes micropus","Ctenophthalmus","pseudagyrtes","micropus","subspecies",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Ctenophthalmus"
7045133,"7ddf754f-d193-4cc9-b351-99906754a03b",5050791,NA,NA,"Ctenophthalmus pseudagyrtes pseudagyrtes","Baker, 1904","Ctenophthalmus pseudagyrtes pseudagyrtes","Ctenophthalmus","pseudagyrtes","pseudagyrtes","subspecies",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Ctenophthalmus"
5050916,"7ddf754f-d193-4cc9-b351-99906754a03b",1418195,NA,NA,"Ctenophthalmus quadratus Liu Chiying & Wu Houyong, 1960","Liu Chiying & Wu Houyong, 1960","Ctenophthalmus quadratus","Ctenophthalmus","quadratus",NA,"species",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Ctenophthalmus"
5050801,"7ddf754f-d193-4cc9-b351-99906754a03b",1418195,NA,NA,"Ctenophthalmus reconditus Peus, 1977","Peus, 1977","Ctenophthalmus reconditus","Ctenophthalmus","reconditus",NA,"species",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Ctenophthalmus"
5050967,"7ddf754f-d193-4cc9-b351-99906754a03b",1418195,NA,NA,"Ctenophthalmus reductus Jameson & Hsieh, 1969","Jameson & Hsieh, 1969","Ctenophthalmus reductus","Ctenophthalmus","reductus",NA,"species",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Ctenophthalmus"
7045131,"7ddf754f-d193-4cc9-b351-99906754a03b",5050786,NA,NA,"Ctenophthalmus rettigi rettigi","Rothschild, 1908","Ctenophthalmus rettigi rettigi","Ctenophthalmus","rettigi","rettigi","subspecies",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Ctenophthalmus"
5050787,"7ddf754f-d193-4cc9-b351-99906754a03b",5050786,NA,NA,"Ctenophthalmus rettigi smiti Klein, 1963","Klein, 1963","Ctenophthalmus rettigi smiti","Ctenophthalmus","rettigi","smiti","subspecies",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Ctenophthalmus"
5050964,"7ddf754f-d193-4cc9-b351-99906754a03b",1418195,NA,NA,"Ctenophthalmus rostigayevi Peus, 1977","Peus, 1977","Ctenophthalmus rostigayevi","Ctenophthalmus","rostigayevi",NA,"species",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Ctenophthalmus"
5050864,"7ddf754f-d193-4cc9-b351-99906754a03b",1418195,NA,NA,"Ctenophthalmus ruris Jordan, 1929","Jordan, 1929","Ctenophthalmus ruris","Ctenophthalmus","ruris",NA,"species",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Ctenophthalmus"
5050915,"7ddf754f-d193-4cc9-b351-99906754a03b",5050911,"7198570",NA,"Ctenophthalmus russulae ducis Jordan, 1929","Jordan, 1929","Ctenophthalmus russulae ducis","Ctenophthalmus","russulae","ducis","subspecies",NA,NA,"synonym",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Ctenophthalmus"
5050913,"7ddf754f-d193-4cc9-b351-99906754a03b",5050911,NA,NA,"Ctenophthalmus russulae galloibericus Beaucournu & Lumaret, 1972","Beaucournu & Lumaret, 1972","Ctenophthalmus russulae galloibericus","Ctenophthalmus","russulae","galloibericus","subspecies",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Ctenophthalmus"
7198570,"7ddf754f-d193-4cc9-b351-99906754a03b",5050911,NA,NA,"Ctenophthalmus russulae russulae","Jordan & Rothschild, 1912","Ctenophthalmus russulae russulae","Ctenophthalmus","russulae","russulae","subspecies",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Ctenophthalmus"
5050912,"7ddf754f-d193-4cc9-b351-99906754a03b",5050911,NA,NA,"Ctenophthalmus russulae tangerensis Hastriter & Tipton, 1975","Hastriter & Tipton, 1975","Ctenophthalmus russulae tangerensis","Ctenophthalmus","russulae","tangerensis","subspecies",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Ctenophthalmus"
5050720,"7ddf754f-d193-4cc9-b351-99906754a03b",1418195,NA,NA,"Ctenophthalmus sanborni Traub, 1950","Traub, 1950","Ctenophthalmus sanborni","Ctenophthalmus","sanborni",NA,"species",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Ctenophthalmus"
5050919,"7ddf754f-d193-4cc9-b351-99906754a03b",1418195,NA,NA,"Ctenophthalmus savii Jordan & Rothschild, 1921","Jordan & Rothschild, 1921","Ctenophthalmus savii","Ctenophthalmus","savii",NA,"species",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Ctenophthalmus"
