"id","order","family","genus","species","subspecies","author","taxonlevel","accid","canonical","source"
"sp2-411","Siphonaptera","Hystrichopsyllidae","Ctenophthalmus","graecus",NA,NA,"species",0,"Ctenophthalmus graecus","CoL"
"sp2-1038","Siphonaptera","Ceratophyllidae","Macrostylophora","menghaiensis",NA,NA,"species",0,"Macrostylophora menghaiensis","CoL"
"sp2-1350","Siphonaptera","Ceratophyllidae","Paraceras","flabellum",NA,NA,"species",0,"Paraceras flabellum","CoL"
"107160","Siphonaptera","Pygiopsyllidae","Acanthopsylla","bella",NA,NA,"species",0,"Acanthopsylla bella","CoL"
"107170","Siphonaptera","Pygiopsyllidae","Acanthopsylla","bisinuata",NA,NA,"species",0,"Acanthopsylla bisinuata","CoL"
"107180","Siphonaptera","Pygiopsyllidae","Acanthopsylla","dunneti",NA,NA,"species",0,"Acanthopsylla dunneti","CoL"
"107190","Siphonaptera","Pygiopsyllidae","Acanthopsylla","enderleini",NA,NA,"species",0,"Acanthopsylla enderleini","CoL"
"107230","Siphonaptera","Pygiopsyllidae","Acanthopsylla","eudromiciae",NA,NA,"species",0,"Acanthopsylla eudromiciae","CoL"
"107240","Siphonaptera","Pygiopsyllidae","Acanthopsylla","franklinensis",NA,NA,"species",0,"Acanthopsylla franklinensis","CoL"
"107250","Siphonaptera","Pygiopsyllidae","Acanthopsylla","guba",NA,NA,"species",0,"Acanthopsylla guba","CoL"
"133920","Siphonaptera","Pygiopsyllidae","Acanthopsylla","hollandi",NA,NA,"species",133910,"Acanthopsylla hollandi","CoL"
"107260","Siphonaptera","Pygiopsyllidae","Acanthopsylla","jordani",NA,NA,"species",0,"Acanthopsylla jordani","CoL"
"107270","Siphonaptera","Pygiopsyllidae","Acanthopsylla","pavida",NA,NA,"species",0,"Acanthopsylla pavida","CoL"
"107290","Siphonaptera","Pygiopsyllidae","Acanthopsylla","praxilla",NA,NA,"species",0,"Acanthopsylla praxilla","CoL"
"107390","Siphonaptera","Pygiopsyllidae","Acanthopsylla","rectangulata",NA,NA,"species",0,"Acanthopsylla rectangulata","CoL"
"107300","Siphonaptera","Pygiopsyllidae","Acanthopsylla","richardsoni",NA,NA,"species",0,"Acanthopsylla richardsoni","CoL"
"107310","Siphonaptera","Pygiopsyllidae","Acanthopsylla","rothschildi",NA,NA,"species",0,"Acanthopsylla rothschildi","CoL"
"107340","Siphonaptera","Pygiopsyllidae","Acanthopsylla","rothschildi","multidentata",NA,"subspecies",0,"Acanthopsylla rothschildi multidentata","CoL"
"107350","Siphonaptera","Pygiopsyllidae","Acanthopsylla","rothschildi","nereis",NA,"subspecies",0,"Acanthopsylla rothschildi nereis","CoL"
"107330","Siphonaptera","Pygiopsyllidae","Acanthopsylla","rothschildi","rothschildi",NA,"subspecies",0,"Acanthopsylla rothschildi rothschildi","CoL"
"107320","Siphonaptera","Pygiopsyllidae","Acanthopsylla","rothschildi","victoriana",NA,"subspecies",107310,"Acanthopsylla rothschildi victoriana","CoL"
"107360","Siphonaptera","Pygiopsyllidae","Acanthopsylla","saphes",NA,NA,"species",0,"Acanthopsylla saphes","CoL"
"107370","Siphonaptera","Pygiopsyllidae","Acanthopsylla","scintilla",NA,NA,"species",0,"Acanthopsylla scintilla","CoL"
"107380","Siphonaptera","Pygiopsyllidae","Acanthopsylla","scintilla","scintilla",NA,"subspecies",0,"Acanthopsylla scintilla scintilla","CoL"
"107400","Siphonaptera","Pygiopsyllidae","Acanthopsylla","scintilla","tasmanica",NA,"subspecies",0,"Acanthopsylla scintilla tasmanica","CoL"
"134590","Siphonaptera","Pygiopsyllidae","Acanthopsylla","utia",NA,NA,"species",134530,"Acanthopsylla utia","CoL"
"107410","Siphonaptera","Pygiopsyllidae","Acanthopsylla","woodwardi",NA,NA,"species",0,"Acanthopsylla woodwardi","CoL"
"115600","Siphonaptera","Hystrichopsyllidae","Acedestia","chera",NA,NA,"species",0,"Acedestia chera","CoL"
"106200","Siphonaptera",NA,"Achaetopsylla","kakhetiana",NA,NA,"species",106190,"Achaetopsylla kakhetiana","CoL"
"106040","Siphonaptera",NA,"Achaetopsylla","kohauti",NA,NA,"species",106030,"Achaetopsylla kohauti","CoL"
"106170","Siphonaptera",NA,"Achaetopsylla","nocens",NA,NA,"species",106160,"Achaetopsylla nocens","CoL"
"105940","Siphonaptera",NA,"Achaetopsylla","strandi",NA,NA,"species",105930,"Achaetopsylla strandi","CoL"
"105920","Siphonaptera",NA,"Achaetopsylla","striatus",NA,NA,"species",105910,"Achaetopsylla striatus","CoL"
"105950","Siphonaptera",NA,"Achaetopsylla","ursi",NA,NA,"species",105930,"Achaetopsylla ursi","CoL"
"133670","Siphonaptera","Leptopsyllidae","Aconothobius","anthobius",NA,NA,"species",0,"Aconothobius anthobius","CoL"
"133680","Siphonaptera","Leptopsyllidae","Aconothobius","martensi",NA,NA,"species",0,"Aconothobius martensi","CoL"
"133690","Siphonaptera","Leptopsyllidae","Aconothobius","orientalis",NA,NA,"species",0,"Aconothobius orientalis","CoL"
"131180","Siphonaptera","Leptopsyllidae","Acropsylla","episema","episema",NA,"subspecies",0,"Acropsylla episema episema","CoL"
"131170","Siphonaptera","Leptopsyllidae","Acropsylla","episema",NA,NA,"species",0,"Acropsylla episema","CoL"
"131190","Siphonaptera","Leptopsyllidae","Acropsylla","girshami",NA,NA,"species",0,"Acropsylla girshami","CoL"
"131200","Siphonaptera","Leptopsyllidae","Acropsylla","traubi",NA,NA,"species",0,"Acropsylla traubi","CoL"
"101310","Siphonaptera","Pulicidae","Actenopsylla","suavis",NA,NA,"species",0,"Actenopsylla suavis","CoL"
"116050","Siphonaptera","Hystrichopsyllidae","Adoratopsylla","antiquorum",NA,NA,"species",0,"Adoratopsylla antiquorum","CoL"
"116070","Siphonaptera","Hystrichopsyllidae","Adoratopsylla","antiquorum","antiquorum",NA,"subspecies",0,"Adoratopsylla antiquorum antiquorum","CoL"
"116080","Siphonaptera","Hystrichopsyllidae","Adoratopsylla","antiquorum","discreta",NA,"subspecies",0,"Adoratopsylla antiquorum discreta","CoL"
"116090","Siphonaptera","Hystrichopsyllidae","Adoratopsylla","antiquorum","rara",NA,"subspecies",0,"Adoratopsylla antiquorum rara","CoL"
"116100","Siphonaptera","Hystrichopsyllidae","Adoratopsylla","antiquorum","recta",NA,"subspecies",0,"Adoratopsylla antiquorum recta","CoL"
"116110","Siphonaptera","Hystrichopsyllidae","Adoratopsylla","antiquorum","ronnai",NA,"subspecies",0,"Adoratopsylla antiquorum ronnai","CoL"
"116120","Siphonaptera","Hystrichopsyllidae","Adoratopsylla","bisetosa",NA,NA,"species",0,"Adoratopsylla bisetosa","CoL"
"116060","Siphonaptera","Hystrichopsyllidae","Adoratopsylla","cunhai",NA,NA,"species",116050,"Adoratopsylla cunhai","CoL"
"116130","Siphonaptera","Hystrichopsyllidae","Adoratopsylla","dilecta",NA,NA,"species",0,"Adoratopsylla dilecta","CoL"
"116170","Siphonaptera","Hystrichopsyllidae","Adoratopsylla","intermedia",NA,NA,"species",0,"Adoratopsylla intermedia","CoL"
"116210","Siphonaptera","Hystrichopsyllidae","Adoratopsylla","intermedia","copha",NA,"subspecies",0,"Adoratopsylla intermedia copha","CoL"
"116190","Siphonaptera","Hystrichopsyllidae","Adoratopsylla","intermedia","intermedia",NA,"subspecies",0,"Adoratopsylla intermedia intermedia","CoL"
"116200","Siphonaptera","Hystrichopsyllidae","Adoratopsylla","intermedia","oxyura",NA,"subspecies",116190,"Adoratopsylla intermedia oxyura","CoL"
"116220","Siphonaptera","Hystrichopsyllidae","Adoratopsylla","intermedia","vidua",NA,"subspecies",0,"Adoratopsylla intermedia vidua","CoL"
"116230","Siphonaptera","Hystrichopsyllidae","Adoratopsylla","sinuata",NA,NA,"species",0,"Adoratopsylla sinuata","CoL"
"122400","Siphonaptera","Ceratophyllidae","Aenigmopsylla","grodekovi",NA,NA,"species",0,"Aenigmopsylla grodekovi","CoL"
"122430","Siphonaptera","Ceratophyllidae","Aetheca","bakeri",NA,NA,"species",122420,"Aetheca bakeri","CoL"
"122450","Siphonaptera","Ceratophyllidae","Aetheca","peromysci",NA,NA,"species",122440,"Aetheca peromysci","CoL"
"122420","Siphonaptera","Ceratophyllidae","Aetheca","thamba",NA,NA,"species",0,"Aetheca thamba","CoL"
"122440","Siphonaptera","Ceratophyllidae","Aetheca","wagneri",NA,NA,"species",0,"Aetheca wagneri","CoL"
"122460","Siphonaptera","Ceratophyllidae","Aetheca","wagneri","kylei",NA,"subspecies",122440,"Aetheca wagneri kylei","CoL"
"122470","Siphonaptera","Ceratophyllidae","Aetheca","wagneri","ophidius",NA,"subspecies",122440,"Aetheca wagneri ophidius","CoL"
"122480","Siphonaptera","Ceratophyllidae","Aetheca","wagneri","systaltus",NA,"subspecies",122440,"Aetheca wagneri systaltus","CoL"
"129180","Siphonaptera",NA,"Aethopsylla","acutus",NA,NA,"species",129170,"Aethopsylla acutus","CoL"
"129430","Siphonaptera",NA,"Aethopsylla","bertholfi",NA,NA,"species",129420,"Aethopsylla bertholfi","CoL"
"129480","Siphonaptera",NA,"Aethopsylla","crassus",NA,NA,"species",129470,"Aethopsylla crassus","CoL"
"129340","Siphonaptera",NA,"Aethopsylla","elana",NA,NA,"species",129330,"Aethopsylla elana","CoL"
"129190","Siphonaptera",NA,"Aethopsylla","hopkinsi",NA,NA,"species",129170,"Aethopsylla hopkinsi","CoL"
"129440","Siphonaptera",NA,"Aethopsylla","poeantis",NA,NA,"species",129420,"Aethopsylla poeantis","CoL"
"129260","Siphonaptera",NA,"Aethopsylla","saundersi",NA,NA,"species",129250,"Aethopsylla saundersi","CoL"
"129490","Siphonaptera",NA,"Aethopsylla","segregatus",NA,NA,"species",129470,"Aethopsylla segregatus","CoL"
"129400","Siphonaptera",NA,"Aethopsylla","septentrionalis",NA,NA,"species",129390,"Aethopsylla septentrionalis","CoL"
"129350","Siphonaptera",NA,"Aethopsylla","stejnegeri",NA,NA,"species",129330,"Aethopsylla stejnegeri","CoL"
"107950","Siphonaptera","Stivaliidae","Afristivalius","afer",NA,NA,"species",0,"Afristivalius afer","CoL"
"107970","Siphonaptera","Stivaliidae","Afristivalius","azevedoi",NA,NA,"species",0,"Afristivalius azevedoi","CoL"
"107960","Siphonaptera","Stivaliidae","Afristivalius","cacuminis",NA,NA,"species",107950,"Afristivalius cacuminis","CoL"
"107980","Siphonaptera","Stivaliidae","Afristivalius","curtiductus",NA,NA,"species",0,"Afristivalius curtiductus","CoL"
"107990","Siphonaptera","Stivaliidae","Afristivalius","fallaciosus",NA,NA,"species",0,"Afristivalius fallaciosus","CoL"
"108000","Siphonaptera","Stivaliidae","Afristivalius","nigeriensis",NA,NA,"species",0,"Afristivalius nigeriensis","CoL"
"108010","Siphonaptera","Stivaliidae","Afristivalius","parilis",NA,NA,"species",0,"Afristivalius parilis","CoL"
"108020","Siphonaptera","Stivaliidae","Afristivalius","pirloti",NA,NA,"species",0,"Afristivalius pirloti","CoL"
"108040","Siphonaptera","Stivaliidae","Afristivalius","pirloti","angolae",NA,"subspecies",0,"Afristivalius pirloti angolae","CoL"
"108030","Siphonaptera","Stivaliidae","Afristivalius","pirloti","pirloti",NA,"subspecies",0,"Afristivalius pirloti pirloti","CoL"
"108050","Siphonaptera","Stivaliidae","Afristivalius","rahmi",NA,NA,"species",0,"Afristivalius rahmi","CoL"
"108060","Siphonaptera","Stivaliidae","Afristivalius","richardi",NA,NA,"species",0,"Afristivalius richardi","CoL"
"108070","Siphonaptera","Stivaliidae","Afristivalius","sellatus",NA,NA,"species",0,"Afristivalius sellatus","CoL"
"108080","Siphonaptera","Stivaliidae","Afristivalius","smitianus",NA,NA,"species",0,"Afristivalius smitianus","CoL"
"108090","Siphonaptera","Stivaliidae","Afristivalius","timanus",NA,NA,"species",0,"Afristivalius timanus","CoL"
"108100","Siphonaptera","Stivaliidae","Afristivalius","torvus",NA,NA,"species",0,"Afristivalius torvus","CoL"
"108110","Siphonaptera","Stivaliidae","Afristivalius","vancanneyti",NA,NA,"species",0,"Afristivalius vancanneyti","CoL"
"110420","Siphonaptera","Hystrichopsyllidae","Agastopsylla","boxi","boxi",NA,"subspecies",0,"Agastopsylla boxi boxi","CoL"
"110430","Siphonaptera","Hystrichopsyllidae","Agastopsylla","boxi","gibbosa",NA,"subspecies",0,"Agastopsylla boxi gibbosa","CoL"
"110410","Siphonaptera","Hystrichopsyllidae","Agastopsylla","boxi",NA,NA,"species",0,"Agastopsylla boxi","CoL"
"110440","Siphonaptera","Hystrichopsyllidae","Agastopsylla","hirsutior",NA,NA,"species",0,"Agastopsylla hirsutior","CoL"
"110470","Siphonaptera","Hystrichopsyllidae","Agastopsylla","nylota","euneomys",NA,"subspecies",0,"Agastopsylla nylota euneomys","CoL"
"110460","Siphonaptera","Hystrichopsyllidae","Agastopsylla","nylota","nylota",NA,"subspecies",0,"Agastopsylla nylota nylota","CoL"
"110450","Siphonaptera","Hystrichopsyllidae","Agastopsylla","nylota",NA,NA,"species",0,"Agastopsylla nylota","CoL"
"110480","Siphonaptera","Hystrichopsyllidae","Agastopsylla","pearsoni",NA,NA,"species",0,"Agastopsylla pearsoni","CoL"
"103030","Siphonaptera",NA,"Alaopsylla","achilla",NA,NA,"species",103020,"Alaopsylla achilla","CoL"
"102750","Siphonaptera",NA,"Alaopsylla","chersinus",NA,NA,"species",102740,"Alaopsylla chersinus","CoL"
"103110","Siphonaptera",NA,"Alaopsylla","hawaiiensis",NA,NA,"species",103100,"Alaopsylla hawaiiensis","CoL"
"103000","Siphonaptera",NA,"Alaopsylla","lybica",NA,NA,"species",102990,"Alaopsylla lybica","CoL"
"103120","Siphonaptera",NA,"Alaopsylla","meseris",NA,NA,"species",103100,"Alaopsylla meseris","CoL"
"102200","Siphonaptera",NA,"Alaopsylla","murinus",NA,NA,"species",102190,"Alaopsylla murinus","CoL"
"102210","Siphonaptera",NA,"Alaopsylla","pachyuromyidis",NA,NA,"species",102190,"Alaopsylla pachyuromyidis","CoL"
"102430","Siphonaptera",NA,"Alaopsylla","pasiphae",NA,NA,"species",102420,"Alaopsylla pasiphae","CoL"
"102220","Siphonaptera",NA,"Alaopsylla","philippinensis",NA,NA,"species",102190,"Alaopsylla philippinensis","CoL"
"102640","Siphonaptera",NA,"Alaopsylla","sewelli",NA,NA,"species",102630,"Alaopsylla sewelli","CoL"
"102230","Siphonaptera",NA,"Alaopsylla","tripolitanus",NA,NA,"species",102190,"Alaopsylla tripolitanus","CoL"
"102170","Siphonaptera",NA,"Alaopsylla","vigetus",NA,NA,"species",102160,"Alaopsylla vigetus","CoL"
"137900","Siphonaptera","Ischnopsyllidae","Alectopsylla","unisetosa",NA,NA,"species",0,"Alectopsylla unisetosa","CoL"
"136220","Siphonaptera","Ischnopsyllidae","Allopsylla","alloides",NA,NA,"species",0,"Allopsylla alloides","CoL"
"136230","Siphonaptera","Ischnopsyllidae","Allopsylla","hetera",NA,NA,"species",0,"Allopsylla hetera","CoL"
"122500","Siphonaptera","Ceratophyllidae","Amalaraeus","andersoni",NA,NA,"species",0,"Amalaraeus andersoni","CoL"
"122510","Siphonaptera","Ceratophyllidae","Amalaraeus","andersoni","andersoni",NA,"subspecies",0,"Amalaraeus andersoni andersoni","CoL"
"122520","Siphonaptera","Ceratophyllidae","Amalaraeus","andersoni","ioffi",NA,"subspecies",0,"Amalaraeus andersoni ioffi","CoL"
"122530","Siphonaptera","Ceratophyllidae","Amalaraeus","arvicolae",NA,NA,"species",0,"Amalaraeus arvicolae","CoL"
"122560","Siphonaptera","Ceratophyllidae","Amalaraeus","arvicolae","smitianus",NA,"subspecies",122530,"Amalaraeus arvicolae smitianus","CoL"
"122540","Siphonaptera","Ceratophyllidae","Amalaraeus","dioplesius",NA,NA,"species",122530,"Amalaraeus dioplesius","CoL"
"122570","Siphonaptera","Ceratophyllidae","Amalaraeus","dissimilis",NA,NA,"species",0,"Amalaraeus dissimilis","CoL"
"122590","Siphonaptera","Ceratophyllidae","Amalaraeus","dissimilis","angularis",NA,"subspecies",0,"Amalaraeus dissimilis angularis","CoL"
"122600","Siphonaptera","Ceratophyllidae","Amalaraeus","dissimilis","angulatus",NA,"subspecies",0,"Amalaraeus dissimilis angulatus","CoL"
"122610","Siphonaptera","Ceratophyllidae","Amalaraeus","dissimilis","athabascae",NA,"subspecies",0,"Amalaraeus dissimilis athabascae","CoL"
"122620","Siphonaptera","Ceratophyllidae","Amalaraeus","dissimilis","daghestanicus",NA,"subspecies",0,"Amalaraeus dissimilis daghestanicus","CoL"
"122580","Siphonaptera","Ceratophyllidae","Amalaraeus","dissimilis","dissimilis",NA,"subspecies",0,"Amalaraeus dissimilis dissimilis","CoL"
"122630","Siphonaptera","Ceratophyllidae","Amalaraeus","dobbsi",NA,NA,"species",0,"Amalaraeus dobbsi","CoL"
"122550","Siphonaptera","Ceratophyllidae","Amalaraeus","furkotensis",NA,NA,"species",122530,"Amalaraeus furkotensis","CoL"
"122640","Siphonaptera","Ceratophyllidae","Amalaraeus","improvisus",NA,NA,"species",0,"Amalaraeus improvisus","CoL"
"122720","Siphonaptera","Ceratophyllidae","Amalaraeus","mustelae",NA,NA,"species",122650,"Amalaraeus mustelae","CoL"
"122650","Siphonaptera","Ceratophyllidae","Amalaraeus","penicilliger",NA,NA,"species",0,"Amalaraeus penicilliger","CoL"
"122670","Siphonaptera","Ceratophyllidae","Amalaraeus","penicilliger",NA,NA,"species",122650,"Amalaraeus penicilliger","CoL"
"122690","Siphonaptera","Ceratophyllidae","Amalaraeus","penicilliger","bohemicus",NA,"subspecies",122680,"Amalaraeus penicilliger bohemicus","CoL"
"122740","Siphonaptera","Ceratophyllidae","Amalaraeus","penicilliger","demotus",NA,"subspecies",122730,"Amalaraeus penicilliger demotus","CoL"
"122680","Siphonaptera","Ceratophyllidae","Amalaraeus","penicilliger","kratochvili",NA,"subspecies",0,"Amalaraeus penicilliger kratochvili","CoL"
"138440","Siphonaptera","Ceratophyllidae","Amalaraeus","penicilliger","longidigitus",NA,"subspecies",0,"Amalaraeus penicilliger longidigitus","CoL"
"122710","Siphonaptera","Ceratophyllidae","Amalaraeus","penicilliger","mustelae",NA,"subspecies",0,"Amalaraeus penicilliger mustelae","CoL"
"122700","Siphonaptera","Ceratophyllidae","Amalaraeus","penicilliger","nivalis",NA,"subspecies",122680,"Amalaraeus penicilliger nivalis","CoL"
"122730","Siphonaptera","Ceratophyllidae","Amalaraeus","penicilliger","pedias",NA,"subspecies",0,"Amalaraeus penicilliger pedias","CoL"
"122660","Siphonaptera","Ceratophyllidae","Amalaraeus","penicilliger","penicilliger",NA,"subspecies",0,"Amalaraeus penicilliger penicilliger","CoL"
"122750","Siphonaptera","Ceratophyllidae","Amalaraeus","penicilliger","pyrenaicus",NA,"subspecies",0,"Amalaraeus penicilliger pyrenaicus","CoL"
"122760","Siphonaptera","Ceratophyllidae","Amalaraeus","penicilliger","syrt",NA,"subspecies",0,"Amalaraeus penicilliger syrt","CoL"
"122770","Siphonaptera","Ceratophyllidae","Amalaraeus","penicilliger","vallis",NA,"subspecies",0,"Amalaraeus penicilliger vallis","CoL"
"122780","Siphonaptera","Ceratophyllidae","Amalaraeus","steineri",NA,NA,"species",0,"Amalaraeus steineri","CoL"
"122800","Siphonaptera","Ceratophyllidae","Amaradix","bitterrootensis",NA,NA,"species",0,"Amaradix bitterrootensis","CoL"
"122810","Siphonaptera","Ceratophyllidae","Amaradix","bitterrootensis","bitterrootensis",NA,"subspecies",0,"Amaradix bitterrootensis bitterrootensis","CoL"
"122830","Siphonaptera","Ceratophyllidae","Amaradix","bitterrootensis","vonfintelis",NA,"subspecies",0,"Amaradix bitterrootensis vonfintelis","CoL"
"122840","Siphonaptera","Ceratophyllidae","Amaradix","euphorbi",NA,NA,"species",0,"Amaradix euphorbi","CoL"
"122820","Siphonaptera","Ceratophyllidae","Amaradix","isus",NA,NA,"species",122800,"Amaradix isus","CoL"
"122850","Siphonaptera","Ceratophyllidae","Amaradix","jordani",NA,NA,"species",122840,"Amaradix jordani","CoL"
"122870","Siphonaptera","Ceratophyllidae","Amphalius","clarus",NA,NA,"species",0,"Amphalius clarus","CoL"
"122880","Siphonaptera","Ceratophyllidae","Amphalius","clarus","clarus",NA,"subspecies",0,"Amphalius clarus clarus","CoL"
"122890","Siphonaptera","Ceratophyllidae","Amphalius","clarus","kunlunensis",NA,"subspecies",0,"Amphalius clarus kunlunensis","CoL"
"122910","Siphonaptera","Ceratophyllidae","Amphalius","manosus",NA,NA,"species",0,"Amphalius manosus","CoL"
"139170","Siphonaptera","Ceratophyllidae","Amphalius","mengdaensis",NA,NA,"species",0,"Amphalius mengdaensis","CoL"
"122920","Siphonaptera","Ceratophyllidae","Amphalius","runatus",NA,NA,"species",0,"Amphalius runatus","CoL"
"122940","Siphonaptera","Ceratophyllidae","Amphalius","runatus","necopinus",NA,"subspecies",0,"Amphalius runatus necopinus","CoL"
"122930","Siphonaptera","Ceratophyllidae","Amphalius","runatus","runatus",NA,"subspecies",0,"Amphalius runatus runatus","CoL"
"122970","Siphonaptera","Ceratophyllidae","Amphalius","spirataenius","badongensis",NA,"subspecies",0,"Amphalius spirataenius badongensis","CoL"
"122980","Siphonaptera","Ceratophyllidae","Amphalius","spirataenius","diqingensis",NA,"subspecies",0,"Amphalius spirataenius diqingensis","CoL"
"122990","Siphonaptera","Ceratophyllidae","Amphalius","spirataenius","heishuiensis",NA,"subspecies",0,"Amphalius spirataenius heishuiensis","CoL"
"122950","Siphonaptera","Ceratophyllidae","Amphalius","spirataenius",NA,NA,"species",0,"Amphalius spirataenius","CoL"
"123000","Siphonaptera","Ceratophyllidae","Amphalius","spirataenius","qinghaiensis",NA,"subspecies",0,"Amphalius spirataenius qinghaiensis","CoL"
"122960","Siphonaptera","Ceratophyllidae","Amphalius","spirataenius","spirataenius",NA,"subspecies",0,"Amphalius spirataenius spirataenius","CoL"
"122900","Siphonaptera","Ceratophyllidae","Amphalius","tianshanensis",NA,NA,"species",0,"Amphalius tianshanensis","CoL"
"131240","Siphonaptera","Leptopsyllidae","Amphipsylla","anceps","coangusta",NA,"subspecies",131230,"Amphipsylla anceps coangusta","CoL"
"131230","Siphonaptera","Leptopsyllidae","Amphipsylla","anceps",NA,NA,"species",0,"Amphipsylla anceps","CoL"
"131250","Siphonaptera","Leptopsyllidae","Amphipsylla","apiciflata",NA,NA,"species",0,"Amphipsylla apiciflata","CoL"
"131260","Siphonaptera","Leptopsyllidae","Amphipsylla","argoi",NA,NA,"species",0,"Amphipsylla argoi","CoL"
"131270","Siphonaptera","Leptopsyllidae","Amphipsylla","asiatica",NA,NA,"species",0,"Amphipsylla asiatica","CoL"
"131280","Siphonaptera","Leptopsyllidae","Amphipsylla","aspalacis",NA,NA,"species",0,"Amphipsylla aspalacis","CoL"
"131290","Siphonaptera","Leptopsyllidae","Amphipsylla","casis",NA,NA,"species",0,"Amphipsylla casis","CoL"
"131780","Siphonaptera","Leptopsyllidae","Amphipsylla","certa",NA,NA,"species",131770,"Amphipsylla certa","CoL"
"131740","Siphonaptera","Leptopsyllidae","Amphipsylla","contigua",NA,NA,"species",131730,"Amphipsylla contigua","CoL"
"131300","Siphonaptera","Leptopsyllidae","Amphipsylla","daea",NA,NA,"species",0,"Amphipsylla daea","CoL"
"131320","Siphonaptera","Leptopsyllidae","Amphipsylla","dumalis","dilatata",NA,"subspecies",131310,"Amphipsylla dumalis dilatata","CoL"
"131310","Siphonaptera","Leptopsyllidae","Amphipsylla","dumalis",NA,NA,"species",0,"Amphipsylla dumalis","CoL"
"131330","Siphonaptera","Leptopsyllidae","Amphipsylla","georgica",NA,NA,"species",0,"Amphipsylla georgica","CoL"
"131340","Siphonaptera","Leptopsyllidae","Amphipsylla","germani",NA,NA,"species",0,"Amphipsylla germani","CoL"
"131350","Siphonaptera","Leptopsyllidae","Amphipsylla","jingtieshanensis",NA,NA,"species",0,"Amphipsylla jingtieshanensis","CoL"
"131360","Siphonaptera","Leptopsyllidae","Amphipsylla","kalabukhovi",NA,NA,"species",0,"Amphipsylla kalabukhovi","CoL"
"131370","Siphonaptera","Leptopsyllidae","Amphipsylla","kulkarnii",NA,NA,"species",0,"Amphipsylla kulkarnii","CoL"
"131400","Siphonaptera","Leptopsyllidae","Amphipsylla","kuznetzovi","deminuta",NA,"subspecies",131390,"Amphipsylla kuznetzovi deminuta","CoL"
"131410","Siphonaptera","Leptopsyllidae","Amphipsylla","kuznetzovi","glacialis",NA,"subspecies",131390,"Amphipsylla kuznetzovi glacialis","CoL"
"131390","Siphonaptera","Leptopsyllidae","Amphipsylla","kuznetzovi","kuznetzovi",NA,"subspecies",0,"Amphipsylla kuznetzovi kuznetzovi","CoL"
"131420","Siphonaptera","Leptopsyllidae","Amphipsylla","kuznetzovi","tjanshanica",NA,"subspecies",0,"Amphipsylla kuznetzovi tjanshanica","CoL"
"131380","Siphonaptera","Leptopsyllidae","Amphipsylla","kuznetzovi",NA,NA,"species",0,"Amphipsylla kuznetzovi","CoL"
"131450","Siphonaptera","Leptopsyllidae","Amphipsylla","longispina","gongheensis",NA,"subspecies",0,"Amphipsylla longispina gongheensis","CoL"
"131440","Siphonaptera","Leptopsyllidae","Amphipsylla","longispina","longispina",NA,"subspecies",0,"Amphipsylla longispina longispina","CoL"
"131430","Siphonaptera","Leptopsyllidae","Amphipsylla","longispina",NA,NA,"species",0,"Amphipsylla longispina","CoL"
"131480","Siphonaptera","Leptopsyllidae","Amphipsylla","marikovskii","ewingi",NA,"subspecies",0,"Amphipsylla marikovskii ewingi","CoL"
"131460","Siphonaptera","Leptopsyllidae","Amphipsylla","marikovskii",NA,NA,"species",0,"Amphipsylla marikovskii","CoL"
"131470","Siphonaptera","Leptopsyllidae","Amphipsylla","marikovskii","marikovskii",NA,"subspecies",0,"Amphipsylla marikovskii marikovskii","CoL"
"131490","Siphonaptera","Leptopsyllidae","Amphipsylla","montana",NA,NA,"species",0,"Amphipsylla montana","CoL"
"131500","Siphonaptera","Leptopsyllidae","Amphipsylla","montium",NA,NA,"species",0,"Amphipsylla montium","CoL"
"131510","Siphonaptera","Leptopsyllidae","Amphipsylla","orthogonia",NA,NA,"species",0,"Amphipsylla orthogonia","CoL"
"131520","Siphonaptera","Leptopsyllidae","Amphipsylla","parthiana",NA,NA,"species",0,"Amphipsylla parthiana","CoL"
"131530","Siphonaptera","Leptopsyllidae","Amphipsylla","petristshevae",NA,NA,"species",0,"Amphipsylla petristshevae","CoL"
"131540","Siphonaptera","Leptopsyllidae","Amphipsylla","phaiomydis",NA,NA,"species",0,"Amphipsylla phaiomydis","CoL"
"131560","Siphonaptera","Leptopsyllidae","Amphipsylla","phaiomydis","iskul",NA,"subspecies",0,"Amphipsylla phaiomydis iskul","CoL"
"131590","Siphonaptera","Leptopsyllidae","Amphipsylla","phaiomydis","limonia",NA,"subspecies",0,"Amphipsylla phaiomydis limonia","CoL"
"131550","Siphonaptera","Leptopsyllidae","Amphipsylla","phaiomydis","phaiomydis",NA,"subspecies",0,"Amphipsylla phaiomydis phaiomydis","CoL"
"131570","Siphonaptera","Leptopsyllidae","Amphipsylla","polyspina",NA,NA,"species",0,"Amphipsylla polyspina","CoL"
"131580","Siphonaptera","Leptopsyllidae","Amphipsylla","postsinusa",NA,NA,"species",0,"Amphipsylla postsinusa","CoL"
"131600","Siphonaptera","Leptopsyllidae","Amphipsylla","prima",NA,NA,"species",0,"Amphipsylla prima","CoL"
"131630","Siphonaptera","Leptopsyllidae","Amphipsylla","primaris","beigiangensis",NA,"subspecies",0,"Amphipsylla primaris beigiangensis","CoL"
"131660","Siphonaptera","Leptopsyllidae","Amphipsylla","primaris","botis",NA,"subspecies",131640,"Amphipsylla primaris botis","CoL"
