"id","order","family","genus","species","subspecies","author","taxonlevel","accid","canonical","source"
"211","Siphonaptera","Hystrichopsyllidae","Meringis","deserti",NA,"Augustson, 1953","species",0,"Meringis deserti","FMNH"
"212","Siphonaptera","Hystrichopsyllidae","Meringis","dipodomys",NA,"Kohls, 1938","species",0,"Meringis dipodomys","FMNH"
"213","Siphonaptera","Hystrichopsyllidae","Meringis","disparalis",NA,"Eads, 1979","species",0,"Meringis disparalis","FMNH"
"214","Siphonaptera","Hystrichopsyllidae","Meringis","facilis",NA,"Eads, 1979","species",0,"Meringis facilis","FMNH"
"215","Siphonaptera","Hystrichopsyllidae","Meringis","hubbardi",NA,"Kohls, 1938","species",0,"Meringis hubbardi","FMNH"
"216","Siphonaptera","Hystrichopsyllidae","Meringis","jamesoni",NA,"Hubbard, 1943","species",0,"Meringis jamesoni","FMNH"
"217","Siphonaptera","Hystrichopsyllidae","Meringis","nidi",NA,"Williams & Hoff, 1951","species",0,"Meringis nidi","FMNH"
"218","Siphonaptera","Hystrichopsyllidae","Meringis","parkeri",NA,"","species",0,"Meringis parkeri","FMNH"
"219","Siphonaptera","Hystrichopsyllidae","Meringis","rectus",NA,"Morlan, 1953","species",0,"Meringis rectus","FMNH"
"220","Siphonaptera","Hystrichopsyllidae","Meringis","shannoni",NA,"","species",0,"Meringis shannoni","FMNH"
"222","Siphonaptera","Hystrichopsyllidae","Meringis","vitabilis",NA,"Eads, 1960","species",0,"Meringis vitabilis","FMNH"
"223","Siphonaptera","Hystrichopsyllidae","Nearctopsylla","genalis",NA,"","species",0,"Nearctopsylla genalis","FMNH"
"224","Siphonaptera","Hystrichopsyllidae","Nearctopsylla","genalis","genalis","Baker, 1904","subspecies",0,"Nearctopsylla genalis genalis","FMNH"
"225","Siphonaptera","Hystrichopsyllidae","Nearctopsylla","genalis","hygini","Rothschild, 1904","subspecies",0,"Nearctopsylla genalis hygini","FMNH"
"226","Siphonaptera","Hystrichopsyllidae","Nearctopsylla","hyrtaci",NA,"Rothschild, 1904","species",0,"Nearctopsylla hyrtaci","FMNH"
"227","Siphonaptera","Hystrichopsyllidae","Nearctopsylla","traubi",NA,"Hubbard, 1949","species",0,"Nearctopsylla traubi","FMNH"
"228","Siphonaptera","Hystrichopsyllidae","Nearctopsylla","brooksi",NA,"Rothschild, 1904","species",0,"Nearctopsylla brooksi","FMNH"
"229","Siphonaptera","Hystrichopsyllidae","Nearctopsylla","jordani",NA,"Hubbard, 1949","species",0,"Nearctopsylla jordani","FMNH"
"230","Siphonaptera","Hystrichopsyllidae","Nearctopsylla","princei",NA,"Holland & Jameson, 1950","species",0,"Nearctopsylla princei","FMNH"
"231","Siphonaptera","Hystrichopsyllidae","Neopsylla","inopina",NA,"Rothschild, 1915","species",0,"Neopsylla inopina","FMNH"
"233","Siphonaptera","Hystrichopsyllidae","Paratyphloceras","oregonensis",NA,"Ewing, 1940","species",0,"Paratyphloceras oregonensis","FMNH"
"234","Siphonaptera","Hystrichopsyllidae","Phalacropsylla","allos",NA,"Wagner, 1936","species",0,"Phalacropsylla allos","FMNH"
"235","Siphonaptera","Hystrichopsyllidae","Phalacropsylla","paradisea",NA,"Rothschild, 1915","species",0,"Phalacropsylla paradisea","FMNH"
"237","Siphonaptera","Hystrichopsyllidae","Rhadinopsylla","heiseri",NA,"","species",0,"Rhadinopsylla heiseri","FMNH"
"238","Siphonaptera","Hystrichopsyllidae","Rhadinopsylla","fraterna",NA,"Baker, 1895","species",0,"Rhadinopsylla fraterna","FMNH"
"239","Siphonaptera","Hystrichopsyllidae","Rhadinopsylla","multidenticulata",NA,"Morlan & Prince, 1954","species",0,"Rhadinopsylla multidenticulata","FMNH"
"240","Siphonaptera","Hystrichopsyllidae","Rhadinopsylla","sectilis",NA,"","species",0,"Rhadinopsylla sectilis","FMNH"
"241","Siphonaptera","Hystrichopsyllidae","Rhadinopsylla","sectilis","sectilis","Jordan & Rothschild, 1923","subspecies",0,"Rhadinopsylla sectilis sectilis","FMNH"
"242","Siphonaptera","Hystrichopsyllidae","Rhadinopsylla","orama",NA,"Smith, 1957","species",0,"Rhadinopsylla orama","FMNH"
"244","Siphonaptera","Hystrichopsyllidae","Stenistomera","alpina",NA,"Baker, 1895","species",0,"Stenistomera alpina","FMNH"
"246","Siphonaptera","Hystrichopsyllidae","Stenoponia","americana",NA,"","species",0,"Stenoponia americana","FMNH"
"248","Siphonaptera","Hystrichopsyllidae","Tamiophila","grandis",NA,"Rothschild, 1902","species",0,"Tamiophila grandis","FMNH"
"249","Siphonaptera","Hystrichopsyllidae","Trichopsylloides","oregonensis",NA,"Ewing, 1938","species",0,"Trichopsylloides oregonensis","FMNH"
"250","Siphonaptera","Ischnopsyllidae","Ischnopsyllus","intermedius",NA,"Rothschild, 1898","species",0,"Ischnopsyllus intermedius","FMNH"
"251","Siphonaptera","Ischnopsyllidae","Myodopsylla","collinsi",NA,"Kohls, 1937","species",0,"Myodopsylla collinsi","FMNH"
"252","Siphonaptera","Ischnopsyllidae","Myodopsylla","gentilis",NA,"Jordan & Rothschild, 1921","species",0,"Myodopsylla gentilis","FMNH"
"253","Siphonaptera","Ischnopsyllidae","Myodopsylla","insignis",NA,"Rothschild, 1903","species",0,"Myodopsylla insignis","FMNH"
"254","Siphonaptera","Ischnopsyllidae","Myodopsylla","palposa",NA,"Rothschild, 1904","species",0,"Myodopsylla palposa","FMNH"
"256","Siphonaptera","Ischnopsyllidae","Nycteridopsylla","chapini",NA,"Jordan, 1929","species",0,"Nycteridopsylla chapini","FMNH"
"257","Siphonaptera","Ischnopsyllidae","Nycteridopsylla","intermedia",NA,"Lewis & Wilson, 1982","species",0,"Nycteridopsylla intermedia","FMNH"
"259","Siphonaptera","Ischnopsyllidae","Nycteridopsylla","vancouverensis",NA,"Wagner, 1936","species",0,"Nycteridopsylla vancouverensis","FMNH"
"260","Siphonaptera","Ischnopsyllidae","Sternopsylla","distinca","texana","Fox, 1914","subspecies",0,"Sternopsylla distinca texana","FMNH"
"261","Siphonaptera","Leptopsyllidae","Amphipsylla","marikovskii","ewingi","","subspecies",0,"Amphipsylla marikovskii ewingi","FMNH"
"262","Siphonaptera","Leptopsyllidae","Amphipsylla","sibirica","sibirica","Wagner, 1898","subspecies",0,"Amphipsylla sibirica sibirica","FMNH"
"263","Siphonaptera","Leptopsyllidae","Ctenophyllus","armatus",NA,"","species",0,"Ctenophyllus armatus","FMNH"
"264","Siphonaptera","Leptopsyllidae","Dolichopsyllus","stylosus",NA,"","species",0,"Dolichopsyllus stylosus","FMNH"
"266","Siphonaptera","Leptopsyllidae","Geusibia","ashcrafti",NA,"Augustson, 1941","species",0,"Geusibia ashcrafti","FMNH"
"267","Siphonaptera","Leptopsyllidae","Leptopsylla","segnis",NA,"","species",0,"Leptopsylla segnis","FMNH"
"268","Siphonaptera","Leptopsyllidae","Odontopsyllus","dentatus",NA,"","species",0,"Odontopsyllus dentatus","FMNH"
"269","Siphonaptera","Leptopsyllidae","Odontopsyllus","multispinosus",NA,"","species",0,"Odontopsyllus multispinosus","FMNH"
"271","Siphonaptera","Leptopsyllidae","Peromyscopsylla","catatina",NA,"Jordan, 1928","species",0,"Peromyscopsylla catatina","FMNH"
"272","Siphonaptera","Leptopsyllidae","Peromyscopsylla","draco",NA,"Hopkins, 1951","species",0,"Peromyscopsylla draco","FMNH"
"273","Siphonaptera","Leptopsyllidae","Peromyscopsylla","ebrighti",NA,"","species",0,"Peromyscopsylla ebrighti","FMNH"
"274","Siphonaptera","Leptopsyllidae","Peromyscopsylla","hamifer","hamifer","Rothschild, 1906","subspecies",0,"Peromyscopsylla hamifer hamifer","FMNH"
"275","Siphonaptera","Leptopsyllidae","Peromyscopsylla","hamifer","vigens","Jordan, 1937","subspecies",0,"Peromyscopsylla hamifer vigens","FMNH"
"276","Siphonaptera","Leptopsyllidae","Peromyscopsylla","hesperomys",NA,"","species",0,"Peromyscopsylla hesperomys","FMNH"
"277","Siphonaptera","Leptopsyllidae","Peromyscopsylla","hesperomys","adelpha","Rothschild, 1915","subspecies",0,"Peromyscopsylla hesperomys adelpha","FMNH"
"278","Siphonaptera","Leptopsyllidae","Peromyscopsylla","hesperomys","hesperomys","Baker, 1904","subspecies",0,"Peromyscopsylla hesperomys hesperomys","FMNH"
"279","Siphonaptera","Leptopsyllidae","Peromyscopsylla","hesperomys","pacifica","Holland, 1949","subspecies",0,"Peromyscopsylla hesperomys pacifica","FMNH"
"280","Siphonaptera","Leptopsyllidae","Peromyscopsylla","hesperomys","ravalliensis","Dunn, 1923","subspecies",0,"Peromyscopsylla hesperomys ravalliensis","FMNH"
"281","Siphonaptera","Leptopsyllidae","Peromyscopsylla","ostsibirica",NA,"Scalon, 1936","species",0,"Peromyscopsylla ostsibirica","FMNH"
"282","Siphonaptera","Leptopsyllidae","Peromyscopsylla","scotti",NA,"Fox, 1939","species",0,"Peromyscopsylla scotti","FMNH"
"283","Siphonaptera","Leptopsyllidae","Peromyscopsylla","selenis",NA,"Rothschild, 1906","species",0,"Peromyscopsylla selenis","FMNH"
"285","Siphonaptera","Pulicidae","Archaeopsylla","erinacei",NA,"Jordan & Rothschild, 1912","species",0,"Archaeopsylla erinacei","FMNH"
"286","Siphonaptera","Pulicidae","Cediopsylla","inaequalis",NA,"","species",0,"Cediopsylla inaequalis","FMNH"
"287","Siphonaptera","Pulicidae","Cediopsylla","inaequalis","inaequalis","Baker, 1895","subspecies",0,"Cediopsylla inaequalis inaequalis","FMNH"
"288","Siphonaptera","Pulicidae","Cediopsylla","inaequalis","interrupta","Jordan, 1925","subspecies",0,"Cediopsylla inaequalis interrupta","FMNH"
"289","Siphonaptera","Pulicidae","Cediopsylla","simplex",NA,"","species",0,"Cediopsylla simplex","FMNH"
"290","Siphonaptera","Pulicidae","Ctenocephalides","canis",NA,"","species",0,"Ctenocephalides canis","FMNH"
"291","Siphonaptera","Pulicidae","Ctenocephalides","felis",NA,"Bouche","species",0,"Ctenocephalides felis","FMNH"
"292","Siphonaptera","Pulicidae","Ctenocephalides","felis","felis","Bouche, 1835","subspecies",0,"Ctenocephalides felis felis","FMNH"
"294","Siphonaptera","Pulicidae","Echidnophaga","gallinacea",NA,"","species",0,"Echidnophaga gallinacea","FMNH"
"295","Siphonaptera","Pulicidae","Euhoplopsyllus","glacialis",NA,"","species",0,"Euhoplopsyllus glacialis","FMNH"
"296","Siphonaptera","Pulicidae","Euhoplopsyllus","glacialis","affinis","Baker, 1904","subspecies",0,"Euhoplopsyllus glacialis affinis","FMNH"
"297","Siphonaptera","Pulicidae","Euhoplopsyllus","glacialis","foxi","Ewing, 1924","subspecies",0,"Euhoplopsyllus glacialis foxi","FMNH"
"298","Siphonaptera","Pulicidae","Euhoplopsyllus","glacialis","glacialis","Taschenberg, 1880","subspecies",0,"Euhoplopsyllus glacialis glacialis","FMNH"
"299","Siphonaptera","Pulicidae","Euhoplopsyllus","glacialis","lynx","Baker, 1904","subspecies",0,"Euhoplopsyllus glacialis lynx","FMNH"
"301","Siphonaptera","Pulicidae","Hectopsylla","psittaci",NA,"","species",0,"Hectopsylla psittaci","FMNH"
"302","Siphonaptera","Pulicidae","Hectopsylla","suarezi",NA,"Fox, 1929","species",0,"Hectopsylla suarezi","FMNH"
"303","Siphonaptera","Pulicidae","Hoplopsyllus","anomalus",NA,"Baker, 1904","species",0,"Hoplopsyllus anomalus","FMNH"
"305","Siphonaptera","Pulicidae","Pulex","porcinus",NA,"Jordan & Rothschild, 1923","species",0,"Pulex porcinus","FMNH"
"306","Siphonaptera","Pulicidae","Pulex","simulans",NA,"Baker, 1895","species",0,"Pulex simulans","FMNH"
"308","Siphonaptera","Pulicidae","Pulex","irritans",NA,"","species",0,"Pulex irritans","FMNH"
"309","Siphonaptera","Pulicidae","Xenopsylla","cheopis",NA,"Rothschild, 1903","species",0,"Xenopsylla cheopis","FMNH"
"310","Siphonaptera","Pulicidae","Xenopsylla","cheopis","cheopis","Rothschild, 1903","subspecies",0,"Xenopsylla cheopis cheopis","FMNH"
"311","Siphonaptera","Pulicidae","Xenopsylla","vexabilis",NA,"Jordan, 1925","species",0,"Xenopsylla vexabilis","FMNH"
"312","Siphonaptera","Rhopalopsyllidae","Polygenis","gwyni",NA,"Fox, 1914","species",0,"Polygenis gwyni","FMNH"
"313","Siphonaptera","Rhopalopsyllidae","Polygenis","martinezbaezi",NA,"Vargas, 1951","species",0,"Polygenis martinezbaezi","FMNH"
"315","Siphonaptera","Rhopalopsyllidae","Polygenis","floridanus",NA,"Johnson & Layne, 1961","species",0,"Polygenis floridanus","FMNH"
"316","Siphonaptera","Rhopalopsyllidae","Rhopalopsyllus","saevus",NA,"Jordan & Rothschild, 1923","species",0,"Rhopalopsyllus saevus","FMNH"
"317","Siphonaptera","Rhopalopsyllidae","Rhopalopsyllus","sigmodoni",NA,"Stewart","species",0,"Rhopalopsyllus sigmodoni","FMNH"
"319","Siphonaptera","Tungidae","Rhynchopsyllus","pulex",NA,"Haller, 1880","species",0,"Rhynchopsyllus pulex","FMNH"
"320","Siphonaptera","Tungidae","Tunga","penetrans",NA,"Linnaeus, 1758","species",0,"Tunga penetrans","FMNH"
"321","Siphonaptera","Vermipsyllidae","Chaetopsylla","lotoris",NA,"Stewart, 1926","species",0,"Chaetopsylla lotoris","FMNH"
"322","Siphonaptera","Vermipsyllidae","Chaetopsylla","setosa",NA,"Rothschild, 1906","species",0,"Chaetopsylla setosa","FMNH"
"323","Siphonaptera","Vermipsyllidae","Chaetopsylla","floridensis",NA,"","species",0,"Chaetopsylla floridensis","FMNH"
