"id","order","family","genus","species","subspecies","author","taxonlevel","accid","canonical","source"
1418135,"Siphonaptera","Chimaeropsyllidae","Chiastopsylla","octavii",NA,"(Rothschild, 1904)","species",0,"Chiastopsylla octavii","GBIF"
6194474,"Siphonaptera","Chimaeropsyllidae","Chiastopsylla","octavii","caledonia","De Meillon, 1940","subspecies",1418135,"Chiastopsylla octavii caledonia","GBIF"
1418147,"Siphonaptera","Chimaeropsyllidae","Chiastopsylla","petroma",NA,"Hastriter, 2001","species",0,"Chiastopsylla petroma","GBIF"
1418154,"Siphonaptera","Chimaeropsyllidae","Chiastopsylla","pitchfordi",NA,"Ingram, 1927","species",0,"Chiastopsylla pitchfordi","GBIF"
1418146,"Siphonaptera","Chimaeropsyllidae","Chiastopsylla","quadrisetis",NA,"De Meillon, 1930","species",0,"Chiastopsylla quadrisetis","GBIF"
1418155,"Siphonaptera","Chimaeropsyllidae","Chiastopsylla","roseinnesi",NA,"De Meillon & Hardy, 1954","species",0,"Chiastopsylla roseinnesi","GBIF"
1418137,"Siphonaptera","Chimaeropsyllidae","Chiastopsylla","rossi",NA,"(Waterston, 1909)","species",0,"Chiastopsylla rossi","GBIF"
1418140,"Siphonaptera","Chimaeropsyllidae","Chiastopsylla","tetratricha",NA,"Hastriter, 1998","species",0,"Chiastopsylla tetratricha","GBIF"
1418870,"Siphonaptera","Hystrichopsyllidae","Chiliopsylla","allophyla",NA,"(Rothschild, 1908)","species",0,"Chiliopsylla allophyla","GBIF"
7198619,"Siphonaptera","Hystrichopsyllidae","Chiliopsylla","allophyla","allophyla","(Rothschild, 1908)","subspecies",0,"Chiliopsylla allophyla allophyla","GBIF"
6194531,"Siphonaptera","Hystrichopsyllidae","Chiliopsylla","allophyla","tonnii","Beaucournu & Alcover, 1990","subspecies",0,"Chiliopsylla allophyla tonnii","GBIF"
1418169,"Siphonaptera","Chimaeropsyllidae","Chimaeropsylla","haddowi",NA,"Smit, 1952","species",0,"Chimaeropsylla haddowi","GBIF"
1418170,"Siphonaptera","Chimaeropsyllidae","Chimaeropsylla","potis",NA,"Rothschild, 1911","species",0,"Chimaeropsylla potis","GBIF"
7045094,"Siphonaptera","Chimaeropsyllidae","Chimaeropsylla","potis","potis","Rothschild, 1911","subspecies",0,"Chimaeropsylla potis potis","GBIF"
6194476,"Siphonaptera","Chimaeropsyllidae","Chimaeropsylla","potis","stuhlmanni","Jordan, 1943","subspecies",0,"Chimaeropsylla potis stuhlmanni","GBIF"
1417912,"Siphonaptera","Leptopsyllidae","Chinghaipsylla","ampliodigita",NA,"Liu Jiou, Liu Quan & Liu Chiying, 1982","species",0,"Chinghaipsylla ampliodigita","GBIF"
1417913,"Siphonaptera","Leptopsyllidae","Chinghaipsylla","bisinuosa",NA,"Liu Chiying, Tsai Liyuen & Wu Wenching, 1974","species",0,"Chinghaipsylla bisinuosa","GBIF"
1417499,"Siphonaptera","Ischnopsyllidae","Chiropteropsylla","aegyptia",NA,"(Rothschild, 1903)","species",0,"Chiropteropsylla aegyptia","GBIF"
1417496,"Siphonaptera","Ischnopsyllidae","Chiropteropsylla","brockmani",NA,"Rothschild, 1915","species",0,"Chiropteropsylla brockmani","GBIF"
7045086,"Siphonaptera","Ischnopsyllidae","Chiropteropsylla","brockmani","brockmani","Rothschild, 1915","subspecies",0,"Chiropteropsylla brockmani brockmani","GBIF"
6193929,"Siphonaptera","Ischnopsyllidae","Chiropteropsylla","brockmani","johnsoni","Hubbard, 1956","subspecies",0,"Chiropteropsylla brockmani johnsoni","GBIF"
1419592,"Siphonaptera","Lycopsyllidae","Choristopsylla","leptophallus",NA,"Mardon, 1977","species",0,"Choristopsylla leptophallus","GBIF"
1419590,"Siphonaptera","Lycopsyllidae","Choristopsylla","ochi",NA,"(Rothschild, 1904)","species",0,"Choristopsylla ochi","GBIF"
1419589,"Siphonaptera","Lycopsyllidae","Choristopsylla","thomasi",NA,"(Rothschild, 1904)","species",0,"Choristopsylla thomasi","GBIF"
1419591,"Siphonaptera","Lycopsyllidae","Choristopsylla","tristis",NA,"(Rothschild, 1900)","species",0,"Choristopsylla tristis","GBIF"
1417390,"Siphonaptera","Ceratophyllidae","Citellophilus","altaicus",NA,"(Ioff, 1936)","species",0,"Citellophilus altaicus","GBIF"
6194284,"Siphonaptera","Ceratophyllidae","Citellophilus","altaicus","dzetysuensis","(Mikulin, 1951)","subspecies",1417390,"Citellophilus altaicus dzetysuensis","GBIF"
8752979,"Siphonaptera","Ceratophyllidae","Callopsylla","atallahi",NA,"Lewis","species",6194371,"Callopsylla atallahi","GBIF"
1417375,"Siphonaptera","Ceratophyllidae","Citellophilus","danubrianus",NA,"(Rothschild, 1909)","species",1417371,"Citellophilus danubrianus","GBIF"
1417380,"Siphonaptera","Ceratophyllidae","Citellophilus","dubius",NA,"(Wagner, 1898)","species",1417379,"Citellophilus dubius","GBIF"
1417384,"Siphonaptera","Ceratophyllidae","Citellophilus","famulus",NA,"(Jordan & Rothschild, 1911)","species",1417379,"Citellophilus famulus","GBIF"
1417366,"Siphonaptera","Ceratophyllidae","Citellophilus","gracilis",NA,"(Mikulin, 1957)","species",0,"Citellophilus gracilis","GBIF"
1417392,"Siphonaptera","Ceratophyllidae","Citellophilus","jenissejensis",NA,"(Wagner, 1902)","species",0,"Citellophilus jenissejensis","GBIF"
1417361,"Siphonaptera","Ceratophyllidae","Citellophilus","lebedewi",NA,"(Wagner, 1933)","species",0,"Citellophilus lebedewi","GBIF"
7198677,"Siphonaptera","Ceratophyllidae","Citellophilus","lebedewi","lebedewi","(Wagner, 1933)","subspecies",0,"Citellophilus lebedewi lebedewi","GBIF"
6194270,"Siphonaptera","Ceratophyllidae","Citellophilus","lebedewi","princeps","(Ioff, 1946)","subspecies",0,"Citellophilus lebedewi princeps","GBIF"
1417367,"Siphonaptera","Ceratophyllidae","Citellophilus","martinoi",NA,"(Wagner & Ioff, 1926)","species",0,"Citellophilus martinoi","GBIF"
7198678,"Siphonaptera","Ceratophyllidae","Citellophilus","martinoi","martinoi","(Wagner & Ioff, 1926)","subspecies",0,"Citellophilus martinoi martinoi","GBIF"
6194272,"Siphonaptera","Ceratophyllidae","Citellophilus","martinoi","rotundus","Rosicky, 1956","subspecies",0,"Citellophilus martinoi rotundus","GBIF"
1417370,"Siphonaptera","Ceratophyllidae","Citellophilus","menzbieri",NA,"(Ioff, 1950)","species",0,"Citellophilus menzbieri","GBIF"
8733921,"Siphonaptera","Ceratophyllidae","Citellophilus","nygala",NA,"Lewis","species",0,"Citellophilus nygala","GBIF"
1417364,"Siphonaptera","Ceratophyllidae","Citellophilus","relicticola",NA,"(Fedina, 1946)","species",0,"Citellophilus relicticola","GBIF"
1417371,"Siphonaptera","Ceratophyllidae","Citellophilus","simplex",NA,"(Wagner, 1902)","species",0,"Citellophilus simplex","GBIF"
6194278,"Siphonaptera","Ceratophyllidae","Citellophilus","simplex","domicae","Rosicky, 1956","subspecies",1417371,"Citellophilus simplex domicae","GBIF"
6194279,"Siphonaptera","Ceratophyllidae","Citellophilus","simplex","rosickyi","Cyprich, 1989","subspecies",0,"Citellophilus simplex rosickyi","GBIF"
7198679,"Siphonaptera","Ceratophyllidae","Citellophilus","simplex","simplex","(Wagner, 1902)","subspecies",0,"Citellophilus simplex simplex","GBIF"
1417376,"Siphonaptera","Ceratophyllidae","Citellophilus","sungaris",NA,"(Jordan, 1929)","species",0,"Citellophilus sungaris","GBIF"
6194274,"Siphonaptera","Ceratophyllidae","Citellophilus","sungaris","lobatschevi","Cyprich, Kiefer & Krumpal, 1985","subspecies",0,"Citellophilus sungaris lobatschevi","GBIF"
6194273,"Siphonaptera","Ceratophyllidae","Citellophilus","sungaris","sungaris","(Jordan, 1929)","subspecies",0,"Citellophilus sungaris sungaris","GBIF"
1417379,"Siphonaptera","Ceratophyllidae","Citellophilus","tesquorum",NA,"(Wagner, 1898)","species",0,"Citellophilus tesquorum","GBIF"
6194281,"Siphonaptera","Ceratophyllidae","Citellophilus","tesquorum","ciscaucasicus","(Ioff, 1936)","subspecies",0,"Citellophilus tesquorum ciscaucasicus","GBIF"
6194282,"Siphonaptera","Ceratophyllidae","Citellophilus","tesquorum","mongolicus","(Jordan & Rothschild, 1911)","subspecies",0,"Citellophilus tesquorum mongolicus","GBIF"
7198680,"Siphonaptera","Ceratophyllidae","Citellophilus","tesquorum","tesquorum","(Wagner, 1898)","subspecies",0,"Citellophilus tesquorum tesquorum","GBIF"
6194283,"Siphonaptera","Ceratophyllidae","Citellophilus","tesquorum","transvolgensis","(Ioff, 1936)","subspecies",0,"Citellophilus tesquorum transvolgensis","GBIF"
1417365,"Siphonaptera","Ceratophyllidae","Citellophilus","transcaucasicus",NA,"(Ioff & Argyropulo, 1934)","species",0,"Citellophilus transcaucasicus","GBIF"
1417386,"Siphonaptera","Ceratophyllidae","Citellophilus","trispinus",NA,"(Wagner & Ioff, 1926)","species",0,"Citellophilus trispinus","GBIF"
6194276,"Siphonaptera","Ceratophyllidae","Citellophilus","trispinus","balkhaschensis","(Mikulin, 1958)","subspecies",1417386,"Citellophilus trispinus balkhaschensis","GBIF"
1417389,"Siphonaptera","Ceratophyllidae","Citellophilus","ullus",NA,"(Mikulin, 1957)","species",0,"Citellophilus ullus","GBIF"
4480882,"Siphonaptera","Ceratophyllidae","Citellophilus","rosickyi",NA,"Smit & Wright, 1978","species",1417371,"Citellophilus rosickyi","GBIF"
1416320,"Siphonaptera","Stephanocircidae","Cleopsylla","monticola",NA,"Smit, 1953","species",0,"Cleopsylla monticola","GBIF"
1416319,"Siphonaptera","Stephanocircidae","Cleopsylla","townsendi",NA,"Rothschild, 1914","species",0,"Cleopsylla townsendi","GBIF"
1416321,"Siphonaptera","Stephanocircidae","Cleopsylla","vidua",NA,"Beaucournu & Gallardo, 1991","species",0,"Cleopsylla vidua","GBIF"
1416817,"Siphonaptera","Ceratophyllidae","Monopsyllus","caracoi",NA,"Scalon, 1935","species",1416815,"Monopsyllus caracoi","GBIF"
1416810,"Siphonaptera","Ceratophyllidae","Monopsyllus","lucidus",NA,"Baker, 1904","species",1416809,"Monopsyllus lucidus","GBIF"
1416819,"Siphonaptera","Ceratophyllidae","Monopsyllus","momonga",NA,"(Kishida, 1932)","species",1416818,"Monopsyllus momonga","GBIF"
1416802,"Siphonaptera","Ceratophyllidae","Monopsyllus","palumbi",NA,"Dale, 1878","species",1416801,"Monopsyllus palumbi","GBIF"
1416821,"Siphonaptera","Ceratophyllidae","Monopsyllus","pteromydis",NA,"Nordberg, 1935","species",1416820,"Monopsyllus pteromydis","GBIF"
1416816,"Siphonaptera","Ceratophyllidae","Monopsyllus","siana",NA,"(Liu, 1956)","species",1416815,"Monopsyllus siana","GBIF"
1416824,"Siphonaptera","Ceratophyllidae","Monopsyllus","tamias",NA,"Wagner, 1927","species",1416820,"Monopsyllus tamias","GBIF"
1418593,"Siphonaptera","Hystrichopsyllidae","Conorhinopsylla","nidicola",NA,"Jellison, 1945","species",0,"Conorhinopsylla nidicola","GBIF"
9017620,"Siphonaptera","Hystrichopsyllidae","Conorhinopsylla","nidicoli",NA,"Jellison","species",0,"Conorhinopsylla nidicoli","GBIF"
1418592,"Siphonaptera","Hystrichopsyllidae","Conorhinopsylla","stanfordi",NA,"Stewart, 1930","species",0,"Conorhinopsylla stanfordi","GBIF"
1418037,"Siphonaptera","Leptopsyllidae","Conothobius","conothoae",NA,"(Ioff, 1946)","species",0,"Conothobius conothoae","GBIF"
1417457,"Siphonaptera","Ischnopsyllidae","Coorilla","allisoni",NA,"Mardon, 1986","species",0,"Coorilla allisoni","GBIF"
1417456,"Siphonaptera","Ischnopsyllidae","Coorilla","longictena",NA,"Dunnet & Mardon, 1973","species",0,"Coorilla longictena","GBIF"
1417458,"Siphonaptera","Ischnopsyllidae","Coorilla","similis",NA,"Mardon & Allison, 1978","species",0,"Coorilla similis","GBIF"
1416301,"Siphonaptera","Coptopsyllidae","Coptopsylla","afghana",NA,"Lewis, 1973","species",0,"Coptopsylla afghana","GBIF"
1416307,"Siphonaptera","Coptopsyllidae","Coptopsylla","africana",NA,"Wagner, 1932","species",0,"Coptopsylla africana","GBIF"
1416285,"Siphonaptera","Coptopsyllidae","Coptopsylla","arax",NA,"Isayeva-Gurvich, 1950","species",0,"Coptopsylla arax","GBIF"
4480993,"Siphonaptera","Coptopsyllidae","Coptopsylla","bairamalienis",NA,"Wagner, 1929","species",0,"Coptopsylla bairamalienis","GBIF"
1416302,"Siphonaptera","Coptopsyllidae","Coptopsylla","bairamaliensis",NA,"Wagner, 1928","species",0,"Coptopsylla bairamaliensis","GBIF"
1416308,"Siphonaptera","Coptopsyllidae","Coptopsylla","barbarae",NA,"Lewis, 1973","species",0,"Coptopsylla barbarae","GBIF"
1416286,"Siphonaptera","Coptopsyllidae","Coptopsylla","bondari",NA,"Ioff, 1946","species",0,"Coptopsylla bondari","GBIF"
1416303,"Siphonaptera","Coptopsyllidae","Coptopsylla","caucasica",NA,"Isayeva-Gurvich, 1950","species",0,"Coptopsylla caucasica","GBIF"
1416309,"Siphonaptera","Coptopsyllidae","Coptopsylla","iranica",NA,"Farhang-Azad, 1966","species",0,"Coptopsylla iranica","GBIF"
1416287,"Siphonaptera","Coptopsyllidae","Coptopsylla","janiceae",NA,"Lewis, 1973","species",0,"Coptopsylla janiceae","GBIF"
1416304,"Siphonaptera","Coptopsyllidae","Coptopsylla","joannae",NA,"Lewis, 1964","species",0,"Coptopsylla joannae","GBIF"
4480997,"Siphonaptera","Coptopsyllidae","Coptopsylla","lamelifer","arax","Isajeva-Gurvich, 1950","subspecies",0,"Coptopsylla lamelifer arax","GBIF"
1416288,"Siphonaptera","Coptopsyllidae","Coptopsylla","lamellifer",NA,"(Wagner, 1895)","species",0,"Coptopsylla lamellifer","GBIF"
6194674,"Siphonaptera","Coptopsyllidae","Coptopsylla","lamellifer","ardua","Jordan & Rothschild, 1915","subspecies",0,"Coptopsylla lamellifer ardua","GBIF"
6194673,"Siphonaptera","Coptopsyllidae","Coptopsylla","lamellifer","dubinini","Ioff, 1950","subspecies",0,"Coptopsylla lamellifer dubinini","GBIF"
6194675,"Siphonaptera","Coptopsyllidae","Coptopsylla","lamellifer","fallax","Ioff & Tiflov, 1934","subspecies",6194674,"Coptopsylla lamellifer fallax","GBIF"
6194680,"Siphonaptera","Coptopsyllidae","Coptopsylla","lamellifer","formozovi","Darskaya, 1988","subspecies",0,"Coptopsylla lamellifer formozovi","GBIF"
6194678,"Siphonaptera","Coptopsyllidae","Coptopsylla","lamellifer","immanubriata","Ioff & Tiflov, 1934","subspecies",6194677,"Coptopsylla lamellifer immanubriata","GBIF"
7198632,"Siphonaptera","Coptopsyllidae","Coptopsylla","lamellifer","lamellifer","(Wagner, 1895)","subspecies",0,"Coptopsylla lamellifer lamellifer","GBIF"
6194677,"Siphonaptera","Coptopsyllidae","Coptopsylla","lamellifer","rostrata","Ioff & Tiflov, 1934","subspecies",0,"Coptopsylla lamellifer rostrata","GBIF"
6194679,"Siphonaptera","Coptopsyllidae","Coptopsylla","lamellifer","tarimensis","Yu Xin, Ye Ruiyu & Cao-Hanli, 1990","subspecies",0,"Coptopsylla lamellifer tarimensis","GBIF"
6194676,"Siphonaptera","Coptopsyllidae","Coptopsylla","lamellifer","tilufanensis","Yu, Liao & Ruiyu, 1999","subspecies",0,"Coptopsylla lamellifer tilufanensis","GBIF"
1416298,"Siphonaptera","Coptopsyllidae","Coptopsylla","macrophthalma",NA,"Ioff, 1950","species",0,"Coptopsylla macrophthalma","GBIF"
1416280,"Siphonaptera","Coptopsyllidae","Coptopsylla","mesghalii",NA,"Farhang-Azad, 1966","species",0,"Coptopsylla mesghalii","GBIF"
1416299,"Siphonaptera","Coptopsyllidae","Coptopsylla","mofidii",NA,"Farhang-Azad, 1966","species",0,"Coptopsylla mofidii","GBIF"
1416305,"Siphonaptera","Coptopsyllidae","Coptopsylla","neronovi",NA,"Farhang-Azad, 1972","species",0,"Coptopsylla neronovi","GBIF"
1416281,"Siphonaptera","Coptopsyllidae","Coptopsylla","olgae",NA,"Argyropulo, 1946","species",0,"Coptopsylla olgae","GBIF"
7198631,"Siphonaptera","Coptopsyllidae","Coptopsylla","olgae","olgae","Argyropulo, 1946","subspecies",0,"Coptopsylla olgae olgae","GBIF"
6194671,"Siphonaptera","Coptopsyllidae","Coptopsylla","olgae","wachschi","Labunets & Kafarskaya, 1961","subspecies",0,"Coptopsylla olgae wachschi","GBIF"
1416284,"Siphonaptera","Coptopsyllidae","Coptopsylla","smiti",NA,"Hubbard, 1956","species",0,"Coptopsylla smiti","GBIF"
1416300,"Siphonaptera","Coptopsyllidae","Coptopsylla","trigona",NA,"Ioff, 1946","species",0,"Coptopsylla trigona","GBIF"
1416306,"Siphonaptera","Coptopsyllidae","Coptopsylla","wassiliewi",NA,"(Wagner, 1932)","species",0,"Coptopsylla wassiliewi","GBIF"
1416346,"Siphonaptera","Stephanocircidae","Coronapsylla","jarvisi",NA,"(Rothschild, 1908)","species",0,"Coronapsylla jarvisi","GBIF"
1418581,"Siphonaptera","Hystrichopsyllidae","Corrodopsylla","barrerai",NA,"Traub & Evans, 1967","species",0,"Corrodopsylla barrerai","GBIF"
1418573,"Siphonaptera","Hystrichopsyllidae","Corrodopsylla","birulai",NA,"(Ioff, 1928)","species",0,"Corrodopsylla birulai","GBIF"
1418576,"Siphonaptera","Hystrichopsyllidae","Corrodopsylla","curvata",NA,"(Rothschild, 1915)","species",0,"Corrodopsylla curvata","GBIF"
7045158,"Siphonaptera","Hystrichopsyllidae","Corrodopsylla","curvata","curvata","(Rothschild, 1915)","subspecies",0,"Corrodopsylla curvata curvata","GBIF"
6194493,"Siphonaptera","Hystrichopsyllidae","Corrodopsylla","curvata","lira","Traub, 1950","subspecies",0,"Corrodopsylla curvata lira","GBIF"
6194492,"Siphonaptera","Hystrichopsyllidae","Corrodopsylla","curvata","obtusata","(Wagner, 1929)","subspecies",0,"Corrodopsylla curvata obtusata","GBIF"
1418575,"Siphonaptera","Hystrichopsyllidae","Corrodopsylla","hamiltoni",NA,"(Traub, 1944)","species",0,"Corrodopsylla hamiltoni","GBIF"
1418577,"Siphonaptera","Hystrichopsyllidae","Corrodopsylla","jellisoni",NA,"(Hubbard, 1940)","species",1418576,"Corrodopsylla jellisoni","GBIF"
7719288,"Siphonaptera","Hystrichopsyllidae","Corrodopsylla","lira",NA,"Traub, 1950","species",0,"Corrodopsylla lira","GBIF"
8020741,"Siphonaptera","Hystrichopsyllidae","Corrodopsylla","obtusata",NA,"Wagner, 1929","species",6194492,"Corrodopsylla obtusata","GBIF"
1418574,"Siphonaptera","Hystrichopsyllidae","Corrodopsylla","ochotonae",NA,"Kishida, 1932","species",1418573,"Corrodopsylla ochotonae","GBIF"
1419260,"Siphonaptera","Hystrichopsyllidae","Corypsylla","jordani",NA,"Hubbard, 1940","species",0,"Corypsylla jordani","GBIF"
1419256,"Siphonaptera","Hystrichopsyllidae","Corypsylla","kohlsi",NA,"Hubbard, 1940","species",0,"Corypsylla kohlsi","GBIF"
1419258,"Siphonaptera","Hystrichopsyllidae","Corypsylla","ornata",NA,"C.Fox, 1908","species",0,"Corypsylla ornata","GBIF"
9039933,"Siphonaptera","Hystrichopsyllidae","Corypsylla","setosifrons",NA,"Stewart, 1940","species",0,"Corypsylla setosifrons","GBIF"
1419259,"Siphonaptera","Hystrichopsyllidae","Corypsylla","setosifrons",NA,"Stewart, 1940","species",1419258,"Corypsylla setosifrons","GBIF"
1419257,"Siphonaptera","Hystrichopsyllidae","Corypsylla","spinata",NA,"Fox, 1940","species",1419256,"Corypsylla spinata","GBIF"
1416311,"Siphonaptera","Stephanocircidae","Craneopsylla","minerva",NA,"(Rothschild, 1903)","species",0,"Craneopsylla minerva","GBIF"
7198629,"Siphonaptera","Stephanocircidae","Craneopsylla","minerva","minerva","(Rothschild, 1903)","subspecies",0,"Craneopsylla minerva minerva","GBIF"
6194669,"Siphonaptera","Stephanocircidae","Craneopsylla","minerva","wolffhuegeli","(Rothschild, 1909)","subspecies",0,"Craneopsylla minerva wolffhuegeli","GBIF"
1417690,"Siphonaptera","Leptopsyllidae","Cratynius","audyi",NA,"(Traub, 1952)","species",0,"Cratynius audyi","GBIF"
1417688,"Siphonaptera","Leptopsyllidae","Cratynius","bartelsi",NA,"Jordan, 1933","species",0,"Cratynius bartelsi","GBIF"
1417691,"Siphonaptera","Leptopsyllidae","Cratynius","crypticus",NA,"Hopkins & Traub, 1955","species",0,"Cratynius crypticus","GBIF"
1417689,"Siphonaptera","Leptopsyllidae","Cratynius","lui",NA,"Gong Zhengda & Lei Yamin, 1988","species",0,"Cratynius lui","GBIF"
1417692,"Siphonaptera","Leptopsyllidae","Cratynius","yunnanus",NA,"Li Kueichen, Xao Baoqi & Liao Haorong, 1980","species",0,"Cratynius yunnanus","GBIF"
1418176,"Siphonaptera","Chimaeropsyllidae","Cryptopsylla","ingrami",NA,"(De Meillon, 1938)","species",0,"Cryptopsylla ingrami","GBIF"
8637372,"Siphonaptera","Pygiopsyllidae","Ctenidiosomus","austrinus",NA,"López-Berrizbeitia, Hastriter & Díaz, 2015","species",0,"Ctenidiosomus austrinus","GBIF"
1419642,"Siphonaptera","Pygiopsyllidae","Ctenidiosomus","perplexus",NA,"Tipton & Machado, 1972","species",0,"Ctenidiosomus perplexus","GBIF"
1419640,"Siphonaptera","Pygiopsyllidae","Ctenidiosomus","rex",NA,"Johnson, 1957","species",0,"Ctenidiosomus rex","GBIF"
1419643,"Siphonaptera","Pygiopsyllidae","Ctenidiosomus","spillmanni",NA,"Jordan, 1931","species",0,"Ctenidiosomus spillmanni","GBIF"
1419641,"Siphonaptera","Pygiopsyllidae","Ctenidiosomus","traubi",NA,"Johnson, 1957","species",0,"Ctenidiosomus traubi","GBIF"
1419491,"Siphonaptera","Pulicidae","Ctenocephalides","arabicus",NA,"(Jordan, 1925)","species",0,"Ctenocephalides arabicus","GBIF"
6194451,"Siphonaptera","Pulicidae","Ctenocephalides","arabicus","multispinosus","(Smit, 1960)","subspecies",1419491,"Ctenocephalides arabicus multispinosus","GBIF"
1419493,"Siphonaptera","Pulicidae","Ctenocephalides","brygooi",NA,"Beaucournu, 1975","species",0,"Ctenocephalides brygooi","GBIF"
1419468,"Siphonaptera","Pulicidae","Ctenocephalides","canis",NA,"(Curtis, 1826)","species",0,"Ctenocephalides canis","GBIF"
1419488,"Siphonaptera","Pulicidae","Ctenocephalides","chabaudi",NA,"Beaucournu & Bain, 1982","species",0,"Ctenocephalides chabaudi","GBIF"
1419494,"Siphonaptera","Pulicidae","Ctenocephalides","connatus",NA,"(Jordan, 1925)","species",0,"Ctenocephalides connatus","GBIF"
1419471,"Siphonaptera","Pulicidae","Ctenocephalides","crataepus",NA,"(Jordan, 1925)","species",0,"Ctenocephalides crataepus","GBIF"
1419489,"Siphonaptera","Pulicidae","Ctenocephalides","craterus",NA,"(Jordan & Rothschild, 1913)","species",0,"Ctenocephalides craterus","GBIF"
1419472,"Siphonaptera","Pulicidae","Ctenocephalides","felis",NA,"(Bouche, 1835)","species",0,"Ctenocephalides felis","GBIF"
6194453,"Siphonaptera","Pulicidae","Ctenocephalides","felis","damarensis","Jordan, 1936","subspecies",0,"Ctenocephalides felis damarensis","GBIF"
7198708,"Siphonaptera","Pulicidae","Ctenocephalides","felis","felis","(Bouche, 1835)","subspecies",0,"Ctenocephalides felis felis","GBIF"
6194454,"Siphonaptera","Pulicidae","Ctenocephalides","felis","strongylus","(Jordan, 1925)","subspecies",0,"Ctenocephalides felis strongylus","GBIF"
1419490,"Siphonaptera","Pulicidae","Ctenocephalides","grenieri",NA,"Beaucournu & Rodhain, 1995","species",0,"Ctenocephalides grenieri","GBIF"
1419485,"Siphonaptera","Pulicidae","Ctenocephalides","orientis",NA,"(Jordan, 1925)","species",0,"Ctenocephalides orientis","GBIF"
1419467,"Siphonaptera","Pulicidae","Ctenocephalides","paradoxuri",NA,"Wagner, 1936","species",0,"Ctenocephalides paradoxuri","GBIF"
1419487,"Siphonaptera","Pulicidae","Ctenocephalides","rosmarus",NA,"(Rothschild, 1907)","species",0,"Ctenocephalides rosmarus","GBIF"
10641065,"Siphonaptera","Pulicidae","Ctenocephalides","canis",NA,"(Duges, 1832)","species",1419468,"Ctenocephalides canis","GBIF"
5051129,"Siphonaptera","Pulicidae","Ctenocephalides","canis",NA,"(Bouche, 1835)","species",1419468,"Ctenocephalides canis","GBIF"
5051140,"Siphonaptera","Pulicidae","Ctenocephalides","caprae",NA,"(Ioff, 1953)","species",1419485,"Ctenocephalides caprae","GBIF"
5051136,"Siphonaptera","Pulicidae","Ctenocephalides","cati",NA,"(Megnin, 1880)","species",1419472,"Ctenocephalides cati","GBIF"
5051131,"Siphonaptera","Pulicidae","Ctenocephalides","concoloris",NA,"(Weyenbergh, 1881)","species",1419472,"Ctenocephalides concoloris","GBIF"
5051134,"Siphonaptera","Pulicidae","Ctenocephalides","enneodus",NA,"(Kolenati, 1859)","species",1419472,"Ctenocephalides enneodus","GBIF"
5051137,"Siphonaptera","Pulicidae","Ctenocephalides","murina",NA,"(Tiraboschi, 1904)","species",1419472,"Ctenocephalides murina","GBIF"
5051132,"Siphonaptera","Pulicidae","Ctenocephalides","musculi",NA,"(Sugimoto, 1933)","species",1419472,"Ctenocephalides musculi","GBIF"
5051135,"Siphonaptera","Pulicidae","Ctenocephalides","nasuae",NA,"(Weyenbergh, 1881)","species",1419472,"Ctenocephalides nasuae","GBIF"
5051130,"Siphonaptera","Pulicidae","Ctenocephalides","novemdentatus",NA,"(Kolenati, 1859)","species",1419468,"Ctenocephalides novemdentatus","GBIF"
5051138,"Siphonaptera","Pulicidae","Ctenocephalides","obscurus",NA,"(Weyenbergh, 1881)","species",1419472,"Ctenocephalides obscurus","GBIF"
5051133,"Siphonaptera","Pulicidae","Ctenocephalides","rufulus",NA,"(Weyenbergh, 1881)","species",1419472,"Ctenocephalides rufulus","GBIF"
5051139,"Siphonaptera","Pulicidae","Ctenocephalides","serraticeps",NA,"(Gervais, 1844)","species",1419472,"Ctenocephalides serraticeps","GBIF"
5050648,"Siphonaptera","Ceratophyllidae","Opisodasys","jellisoni",NA,"(Fox, 1941)","species",1416599,"Opisodasys jellisoni","GBIF"
9151665,"Siphonaptera","Ceratophyllidae","Tarsopsylla","octodecimdentatus",NA,"Kolenati, 1863","species",1416936,"Tarsopsylla octodecimdentatus","GBIF"
5050649,"Siphonaptera","Ceratophyllidae","Tarsopsylla","uralensis",NA,"(Wagner, 1898)","species",1416936,"Tarsopsylla uralensis","GBIF"
1419143,"Siphonaptera","Hystrichopsyllidae","Ctenoparia","inopinata",NA,"Rothschild, 1909","species",0,"Ctenoparia inopinata","GBIF"
1419146,"Siphonaptera","Hystrichopsyllidae","Ctenoparia","intermedia",NA,"Beaucournu & Kelt, 1990","species",0,"Ctenoparia intermedia","GBIF"
1419144,"Siphonaptera","Hystrichopsyllidae","Ctenoparia","jordani",NA,"Smit, 1955","species",0,"Ctenoparia jordani","GBIF"
1419142,"Siphonaptera","Hystrichopsyllidae","Ctenoparia","propinqua",NA,"Beaucournu & Gallardo, 1988","species",0,"Ctenoparia propinqua","GBIF"
1419145,"Siphonaptera","Hystrichopsyllidae","Ctenoparia","topali",NA,"Smit, 1963","species",0,"Ctenoparia topali","GBIF"
5050850,"Siphonaptera","Hystrichopsyllidae","Ctenophthalmus","acanthurus",NA,"Jordan & Rothschild, 1913","species",0,"Ctenophthalmus acanthurus","GBIF"
5050680,"Siphonaptera","Hystrichopsyllidae","Ctenophthalmus","acuminatus",NA,"Ioff & Argyropulo, 1934","species",0,"Ctenophthalmus acuminatus","GBIF"
