"taxonID","datasetID","parentNameUsageID","acceptedNameUsageID","originalNameUsageID","scientificName","scientificNameAuthorship","canonicalName","genericName","specificEpithet","infraspecificEpithet","taxonRank","nameAccordingTo","namePublishedIn","taxonomicStatus","nomenclaturalStatus","taxonRemarks","kingdom","phylum","class","order","family","genus","subfamily","species","author","namePublishedInYear","synonym.s.","TPTdataset","TPTID","scientificNameID","nameAccordingToID","namePublishedInID","taxonConceptID","acceptedNameUsage","parentNameUsage","originalNameUsage","higherClassification","subgenus","verbatimTaxonRank","vernacularName","nomenclaturalCode"
"7198657","7ddf754f-d193-4cc9-b351-99906754a03b",1417109,NA,NA,"Dasypsyllus lasius lasius","(Rothschild, 1909)","Dasypsyllus lasius lasius","Dasypsyllus","lasius","lasius","subspecies",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Dasypsyllus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6194217","7ddf754f-d193-4cc9-b351-99906754a03b",1417109,NA,NA,"Dasypsyllus lasius venezuelensis (I.Fox & Anduze, 1947)","(I.Fox & Anduze, 1947)","Dasypsyllus lasius venezuelensis","Dasypsyllus","lasius","venezuelensis","subspecies",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Dasypsyllus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1417106","7ddf754f-d193-4cc9-b351-99906754a03b",1417087,"1417105",NA,"Dasypsyllus monicae (Capri, 1960)","(Capri, 1960)","Dasypsyllus monicae","Dasypsyllus","monicae",NA,"species",NA,NA,"synonym",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Dasypsyllus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9336328","c8227bb4-4143-443f-8cb2-51f9576aff14",1417087,NA,NA,"Dasypsyllus picaflori Beaucournu & González-Acuña, 2016","Beaucournu & González-Acuña, 2016","Dasypsyllus picaflori","Dasypsyllus","picaflori",NA,"species",NA,"Beaucournu, Jean-Claude & Daniel González-Acuña. 2016. Le genre Dasypsyllus Baker 1905 (Siphonaptera : Ceratophyllidae): description d’une espèce nouvelle et essai de mise au point sur ce genre. Annales de la Société Entomologique de France, Nouvelle Série 51(5-6): 470-476.","doubtful",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Dasypsyllus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1417112","7ddf754f-d193-4cc9-b351-99906754a03b",1417087,NA,NA,"Dasypsyllus plumosissimus Smit, 1976","Smit, 1976","Dasypsyllus plumosissimus","Dasypsyllus","plumosissimus",NA,"species",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Dasypsyllus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1417105","7ddf754f-d193-4cc9-b351-99906754a03b",1417087,NA,NA,"Dasypsyllus stejnegeri (Jordan, 1929)","(Jordan, 1929)","Dasypsyllus stejnegeri","Dasypsyllus","stejnegeri",NA,"species",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Dasypsyllus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1419496","7ddf754f-d193-4cc9-b351-99906754a03b",1419495,NA,NA,"Delopsylla crassipes Jordan, 1926","Jordan, 1926","Delopsylla crassipes","Delopsylla","crassipes",NA,"species",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Pulicidae","Delopsylla",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1416391","7ddf754f-d193-4cc9-b351-99906754a03b",1416388,NA,NA,"Delostichus coxalis (Rothschild, 1909)","(Rothschild, 1909)","Delostichus coxalis","Delostichus","coxalis",NA,"species",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Rhopalopsyllidae","Delostichus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1416395","7ddf754f-d193-4cc9-b351-99906754a03b",1416388,NA,NA,"Delostichus incisus Beaucournu & Torres-Mura, 1988","Beaucournu & Torres-Mura, 1988","Delostichus incisus","Delostichus","incisus",NA,"species",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Rhopalopsyllidae","Delostichus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1416393","7ddf754f-d193-4cc9-b351-99906754a03b",1416388,NA,NA,"Delostichus octomyos Jordan, 1942","Jordan, 1942","Delostichus octomyos","Delostichus","octomyos",NA,"species",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Rhopalopsyllidae","Delostichus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1416390","7ddf754f-d193-4cc9-b351-99906754a03b",1416388,NA,NA,"Delostichus phyllotis Johnson, 1957","Johnson, 1957","Delostichus phyllotis","Delostichus","phyllotis",NA,"species",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Rhopalopsyllidae","Delostichus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1416394","7ddf754f-d193-4cc9-b351-99906754a03b",1416388,NA,NA,"Delostichus smiti Jameson & Fulk, 1977","Jameson & Fulk, 1977","Delostichus smiti","Delostichus","smiti",NA,"species",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Rhopalopsyllidae","Delostichus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1416392","7ddf754f-d193-4cc9-b351-99906754a03b",1416388,NA,NA,"Delostichus talis (Jordan, 1936)","(Jordan, 1936)","Delostichus talis","Delostichus","talis",NA,"species",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Rhopalopsyllidae","Delostichus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1416389","7ddf754f-d193-4cc9-b351-99906754a03b",1416388,NA,NA,"Delostichus xenurus (Rothschild, 1914)","(Rothschild, 1914)","Delostichus xenurus","Delostichus","xenurus",NA,"species",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Rhopalopsyllidae","Delostichus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1419111","7ddf754f-d193-4cc9-b351-99906754a03b",1419109,NA,NA,"Delotelis hollandi Smit, 1952","Smit, 1952","Delotelis hollandi","Delotelis","hollandi",NA,"species",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Delotelis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1419110","7ddf754f-d193-4cc9-b351-99906754a03b",1419109,NA,NA,"Delotelis telegoni (Rothschild, 1905)","(Rothschild, 1905)","Delotelis telegoni","Delotelis","telegoni",NA,"species",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Delotelis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1418163","7ddf754f-d193-4cc9-b351-99906754a03b",1418161,NA,NA,"Demeillionia granti (Rothschild, 1904)","(Rothschild, 1904)","Demeillionia granti","Demeillionia","granti",NA,"species",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Chimaeropsyllidae","Demeillionia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1418162","7ddf754f-d193-4cc9-b351-99906754a03b",1418161,NA,NA,"Demeillionia miriamae Hopkins & De Meillon, 1964","Hopkins & De Meillon, 1964","Demeillionia miriamae","Demeillionia","miriamae",NA,"species",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Chimaeropsyllidae","Demeillionia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4770144","0938172b-2086-439c-a1dd-c21cb0109ed5",1366,NA,NA,"Demeillonia Hopkins & Rothschild, 1956","Hopkins & Rothschild, 1956","Demeillonia","Demeillonia",NA,NA,"genus",NA,"An illustrated catalogue of the Rothschild collection of fleas (Siphonaptera) in the British Museum (Natural History). Vol. 2. Brit. Mus. (Nat. Hist.) London","doubtful",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"Demeillonia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1418124","7ddf754f-d193-4cc9-b351-99906754a03b",1418123,NA,NA,"Desertopsylla rothschildi (Argyropulo, 1946)","(Argyropulo, 1946)","Desertopsylla rothschildi","Desertopsylla","rothschildi",NA,"species",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Leptopsyllidae","Desertopsylla",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4770169","0938172b-2086-439c-a1dd-c21cb0109ed5",1366,NA,NA,"Diamanus Jordan, 1933","Jordan, 1933","Diamanus","Diamanus",NA,NA,"genus",NA,"Novit. Zool., 39","doubtful",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"Diamanus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1418594","7ddf754f-d193-4cc9-b351-99906754a03b",9010,NA,NA,"Dinopsyllus Jordan & Rothschild, 1914","Jordan & Rothschild, 1914","Dinopsyllus","Dinopsyllus",NA,NA,"genus",NA,"Novit. Zool., 20","accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Dinopsyllus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1418599","7ddf754f-d193-4cc9-b351-99906754a03b",1418594,NA,NA,"Dinopsyllus abaris Jordan, 1930","Jordan, 1930","Dinopsyllus abaris","Dinopsyllus","abaris",NA,"species",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Dinopsyllus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1418617","7ddf754f-d193-4cc9-b351-99906754a03b",1418594,NA,NA,"Dinopsyllus apistus Jordan & Rothschild, 1913","Jordan & Rothschild, 1913","Dinopsyllus apistus","Dinopsyllus","apistus",NA,"species",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Dinopsyllus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1418620","7ddf754f-d193-4cc9-b351-99906754a03b",1418594,NA,NA,"Dinopsyllus brachypecten Smit, 1951","Smit, 1951","Dinopsyllus brachypecten","Dinopsyllus","brachypecten",NA,"species",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Dinopsyllus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1418609","7ddf754f-d193-4cc9-b351-99906754a03b",1418594,NA,NA,"Dinopsyllus dirus Smit, 1959","Smit, 1959","Dinopsyllus dirus","Dinopsyllus","dirus",NA,"species",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Dinopsyllus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1418613","7ddf754f-d193-4cc9-b351-99906754a03b",1418594,NA,NA,"Dinopsyllus djaensis Beaucournu & Colyn, 1998","Beaucournu & Colyn, 1998","Dinopsyllus djaensis","Dinopsyllus","djaensis",NA,"species",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Dinopsyllus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1418602","7ddf754f-d193-4cc9-b351-99906754a03b",1418594,NA,NA,"Dinopsyllus echinus Jordan & Rothschild, 1913","Jordan & Rothschild, 1913","Dinopsyllus echinus","Dinopsyllus","echinus",NA,"species",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Dinopsyllus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1418622","7ddf754f-d193-4cc9-b351-99906754a03b",1418594,NA,NA,"Dinopsyllus ellobius (Rothschild, 1905)","(Rothschild, 1905)","Dinopsyllus ellobius","Dinopsyllus","ellobius",NA,"species",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Dinopsyllus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1418618","7ddf754f-d193-4cc9-b351-99906754a03b",1418594,"1418617",NA,"Dinopsyllus eremus Jordan & Rothschild, 1913","Jordan & Rothschild, 1913","Dinopsyllus eremus","Dinopsyllus","eremus",NA,"species",NA,NA,"synonym",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Dinopsyllus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1418610","7ddf754f-d193-4cc9-b351-99906754a03b",1418594,NA,NA,"Dinopsyllus flacourti Klein, 1966","Klein, 1966","Dinopsyllus flacourti","Dinopsyllus","flacourti",NA,"species",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Dinopsyllus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1418603","7ddf754f-d193-4cc9-b351-99906754a03b",1418594,NA,NA,"Dinopsyllus foedus Smit, 1968","Smit, 1968","Dinopsyllus foedus","Dinopsyllus","foedus",NA,"species",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Dinopsyllus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1418595","7ddf754f-d193-4cc9-b351-99906754a03b",1418594,NA,NA,"Dinopsyllus grypurus Jordan & Rothschild, 1913","Jordan & Rothschild, 1913","Dinopsyllus grypurus","Dinopsyllus","grypurus",NA,"species",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Dinopsyllus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1418611","7ddf754f-d193-4cc9-b351-99906754a03b",1418594,NA,NA,"Dinopsyllus hanneyi Smit, 1964","Smit, 1964","Dinopsyllus hanneyi","Dinopsyllus","hanneyi",NA,"species",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Dinopsyllus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1418604","7ddf754f-d193-4cc9-b351-99906754a03b",1418594,NA,NA,"Dinopsyllus hirsutus (Rothschild, 1908)","(Rothschild, 1908)","Dinopsyllus hirsutus","Dinopsyllus","hirsutus",NA,"species",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Dinopsyllus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1418612","7ddf754f-d193-4cc9-b351-99906754a03b",1418594,NA,NA,"Dinopsyllus horridus Jordan & Rothschild, 1913","Jordan & Rothschild, 1913","Dinopsyllus horridus","Dinopsyllus","horridus",NA,"species",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Dinopsyllus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1418621","7ddf754f-d193-4cc9-b351-99906754a03b",1418594,NA,NA,"Dinopsyllus ingens (Rothschild, 1900)","(Rothschild, 1900)","Dinopsyllus ingens","Dinopsyllus","ingens",NA,"species",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Dinopsyllus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1418605","7ddf754f-d193-4cc9-b351-99906754a03b",1418594,NA,NA,"Dinopsyllus kempi Jordan & Rothschild, 1913","Jordan & Rothschild, 1913","Dinopsyllus kempi","Dinopsyllus","kempi",NA,"species",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Dinopsyllus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1418596","7ddf754f-d193-4cc9-b351-99906754a03b",1418594,NA,NA,"Dinopsyllus longifrons Jordan & Rothschild, 1913","Jordan & Rothschild, 1913","Dinopsyllus longifrons","Dinopsyllus","longifrons",NA,"species",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Dinopsyllus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1418614","7ddf754f-d193-4cc9-b351-99906754a03b",1418594,NA,NA,"Dinopsyllus lypusus Jordan & Rothschild, 1913","Jordan & Rothschild, 1913","Dinopsyllus lypusus","Dinopsyllus","lypusus",NA,"species",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Dinopsyllus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1418606","7ddf754f-d193-4cc9-b351-99906754a03b",1418594,NA,NA,"Dinopsyllus macrochaetus Beaucournu & Rahm, 1975","Beaucournu & Rahm, 1975","Dinopsyllus macrochaetus","Dinopsyllus","macrochaetus",NA,"species",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Dinopsyllus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1418597","7ddf754f-d193-4cc9-b351-99906754a03b",1418594,NA,NA,"Dinopsyllus pringlei Hubbard, 1963","Hubbard, 1963","Dinopsyllus pringlei","Dinopsyllus","pringlei",NA,"species",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Dinopsyllus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1418615","7ddf754f-d193-4cc9-b351-99906754a03b",1418594,NA,NA,"Dinopsyllus semnus Jordan, 1937","Jordan, 1937","Dinopsyllus semnus","Dinopsyllus","semnus",NA,"species",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Dinopsyllus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1418607","7ddf754f-d193-4cc9-b351-99906754a03b",1418594,NA,NA,"Dinopsyllus smiti Ribeiro, 1975","Ribeiro, 1975","Dinopsyllus smiti","Dinopsyllus","smiti",NA,"species",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Dinopsyllus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1418598","7ddf754f-d193-4cc9-b351-99906754a03b",1418594,NA,NA,"Dinopsyllus tenax Jordan, 1930","Jordan, 1930","Dinopsyllus tenax","Dinopsyllus","tenax",NA,"species",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Dinopsyllus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1418616","7ddf754f-d193-4cc9-b351-99906754a03b",1418594,NA,NA,"Dinopsyllus titan Hubbard, 1963","Hubbard, 1963","Dinopsyllus titan","Dinopsyllus","titan",NA,"species",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Dinopsyllus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1418600","7ddf754f-d193-4cc9-b351-99906754a03b",1418594,NA,NA,"Dinopsyllus traubi Beaucournu & Rahm, 1975","Beaucournu & Rahm, 1975","Dinopsyllus traubi","Dinopsyllus","traubi",NA,"species",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Dinopsyllus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1418619","7ddf754f-d193-4cc9-b351-99906754a03b",1418594,NA,NA,"Dinopsyllus tsaratananae Klein, 1968","Klein, 1968","Dinopsyllus tsaratananae","Dinopsyllus","tsaratananae",NA,"species",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Dinopsyllus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1418608","7ddf754f-d193-4cc9-b351-99906754a03b",1418594,NA,NA,"Dinopsyllus wansoni Berteaux, 1947","Berteaux, 1947","Dinopsyllus wansoni","Dinopsyllus","wansoni",NA,"species",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Dinopsyllus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1418601","7ddf754f-d193-4cc9-b351-99906754a03b",1418594,NA,NA,"Dinopsyllus zuluensis De Meillon, 1940","De Meillon, 1940","Dinopsyllus zuluensis","Dinopsyllus","zuluensis",NA,"species",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Dinopsyllus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1417888","7ddf754f-d193-4cc9-b351-99906754a03b",5326,NA,NA,"Dolichopsyllus Baker, 1905","Baker, 1905","Dolichopsyllus","Dolichopsyllus",NA,NA,"genus",NA,"Proc. U.S. Nat. Mus., 29","accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Leptopsyllidae","Dolichopsyllus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1417889","7ddf754f-d193-4cc9-b351-99906754a03b",1417888,NA,NA,"Dolichopsyllus stylosus (Baker, 1904)","(Baker, 1904)","Dolichopsyllus stylosus","Dolichopsyllus","stylosus",NA,"species",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Leptopsyllidae","Dolichopsyllus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1419226","7ddf754f-d193-4cc9-b351-99906754a03b",9010,NA,NA,"Doratopsylla K.Jordan & N.C.Rothschild, 1912","K.Jordan & N.C.Rothschild, 1912","Doratopsylla","Doratopsylla",NA,NA,"genus",NA,"Novit. Zool., 19","accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Doratopsylla",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1419228","7ddf754f-d193-4cc9-b351-99906754a03b",1419226,"1419227",NA,"Doratopsylla bifida Yurkina, 1952","Yurkina, 1952","Doratopsylla bifida","Doratopsylla","bifida",NA,"species",NA,NA,"synonym",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Doratopsylla",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1419244","7ddf754f-d193-4cc9-b351-99906754a03b",1419226,NA,NA,"Doratopsylla blarinae C.Fox, 1914","C.Fox, 1914","Doratopsylla blarinae","Doratopsylla","blarinae",NA,"species",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Doratopsylla",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1419237","7ddf754f-d193-4cc9-b351-99906754a03b",1419226,NA,NA,"Doratopsylla coreana Darskaya, 1949","Darskaya, 1949","Doratopsylla coreana","Doratopsylla","coreana",NA,"species",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Doratopsylla",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7198626","7ddf754f-d193-4cc9-b351-99906754a03b",1419237,NA,NA,"Doratopsylla coreana coreana","Darskaya, 1949","Doratopsylla coreana coreana","Doratopsylla","coreana","coreana","subspecies",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Doratopsylla",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7198625","7ddf754f-d193-4cc9-b351-99906754a03b",1419234,NA,NA,"Doratopsylla dampfi dampfi","Argyropulo, 1935","Doratopsylla dampfi dampfi","Doratopsylla","dampfi","dampfi","subspecies",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Doratopsylla",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6194487","7ddf754f-d193-4cc9-b351-99906754a03b",1419234,NA,NA,"Doratopsylla dampfi irana Peus, 1977","Peus, 1977","Doratopsylla dampfi irana","Doratopsylla","dampfi","irana","subspecies",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Doratopsylla",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
